date,btc_ret,d_log_mvrv,d_log_market_cap,d_log_realized_cap,identity_residual,btc_market_cap_usd,btc_realized_cap_usd,btc_mvrv,identity_convention_caveat
2020-01-01,,,,,,130490056323.49442,100946260833.54507,1.29266855,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-02,-0.033258384754907055,-0.0331371613840169,-0.03316120545058965,-2.4044544858270456e-05,-4.782855222984495e-10,126233809917.3982,100943833655.82826,1.25053513,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-03,0.052623218026774055,0.0524823833843997,0.052739682907262164,0.0002573005948249829,1.0719625187505244e-09,133070026481.7064,100969809905.98082,1.31791896,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-04,0.0015116502971270762,0.001663929739260328,0.0016274125939546025,-3.652049347735442e-05,-3.3481716288363828e-09,133286762630.41476,100966122506.02995,1.32011371,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-05,0.0011111133771244397,0.0010167437947949942,0.0012234175603609287,0.00020667298774768028,-7.77818254249496e-10,133449927785.58704,100986991632.69786,1.32145661,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-06,0.053533586222155094,0.05323315039506743,0.05362658934166831,0.0003934396865794554,7.39978578412348e-10,140801757241.92368,101026731740.18929,1.39370793,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-07,0.04954551307583266,0.04894293678200906,0.04966674859980813,0.0007238118321808429,1.4381773549843047e-11,147971497781.05283,101099882554.50842,1.46361691,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-08,-0.012556036527968217,-0.013425677950313852,-0.012458232215028175,0.0009674449343464175,-8.009392593599785e-10,146139470108.88873,101197738451.21216,1.44409818,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-09,-0.02945230011461142,-0.030009568055113733,-0.029344175493744018,0.0006653974243313598,4.8629616444806345e-09,141913435839.08313,101265097573.5338,1.40140522,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-10,0.047071011623375014,0.04688969986333685,0.047173615898014276,0.0002839133701790786,-2.664498344184807e-09,148768421808.21033,101293852170.38158,1.46868165,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-11,-0.021823273162835832,-0.022065702004227306,-0.021711040274649207,0.00035465744581131275,-4.283766785739829e-09,145573314665.95047,101329783160.48846,1.43662909,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-12,0.019860599870007434,0.019614334002849454,0.019964558976113267,0.0003502293565915693,4.383327756318778e-09,148508827296.1743,101365278040.55997,1.46508578,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-13,-0.008979207793400334,-0.00935605572359055,-0.008880766417291852,0.00047528568827104323,-3.618027655249989e-09,147195794090.3324,101413466957.34438,1.45144228,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-14,0.08075838145182246,0.07827487101154762,0.08085818973642134,0.0025833207235450573,1.998671339542568e-09,159592201791.60117,101675789153.4796,1.56961852,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-15,0.002288545341766479,0.0005402974323862608,0.0023924730368989344,0.0018521737661920668,-1.8383206068506297e-09,159974478942.83173,101864284892.35097,1.57046681,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-16,-0.010651562403941384,-0.011540755394682412,-0.010542140278978707,0.0009986160772363917,9.615326868051e-10,158296863908.2982,101966059013.11964,1.55244662,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-17,0.020885739387976443,0.019805467590619463,0.020995149541047198,0.0011896839912921564,2.0408644219038763e-09,161655464023.12476,102087438588.53555,1.58350005,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-18,0.0016262561521322993,0.001239799452996515,0.0017170781294275628,0.00047727603224956283,-2.6441814848787715e-09,161933277530.39206,102136174105.38928,1.58546449,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-19,-0.024219607885545003,-0.024329362331944715,-0.024116411104714075,0.0002129558339802884,4.606749648417008e-09,158074742060.71225,102157926915.63742,1.5473566,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-20,-0.007970927801755678,-0.007933183109576525,-0.007866365926233243,6.681756399018468e-05,3.8064690288663883e-10,156836146306.67502,102164753087.50764,1.5351297,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-21,0.011996179403752194,0.011713758357534187,0.012101418146194476,0.00038765751136082827,-2.2772994601183427e-09,158745616439.29514,102204365699.0055,1.55321757,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-22,-0.008444308886842222,-0.00866008463497192,-0.008337018041491007,0.0003230687269812904,2.133500376366726e-09,157427652947.57825,102237390067.60696,1.53982465,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-23,-0.03300206602249922,-0.03314410231189091,-0.032892723735887586,0.0002513761085864985,-2.467416826412716e-09,152333665482.40192,102263093335.33252,1.48962505,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-24,0.006120168767145273,0.0056950686818386664,0.006224686065792184,0.0005296188817141001,1.4977605822252826e-09,153284852074.96783,102317268145.20007,1.49813277,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-25,-0.011925381014524561,-0.012058013111094723,-0.01181262460037047,0.0002453886117628201,1.010385664024227e-10,151484808212.8627,102342378718.3878,1.48017674,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-26,0.032217952239248504,0.03198713275275811,0.03231625995692511,0.00032912805375318044,8.495861791857351e-10,156460190536.91156,102376068010.05336,1.52828873,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-27,0.03298136387691386,0.03232419840614842,0.03307003877207748,0.0007458397362114511,-6.297176113889691e-10,161720840631.6737,102452452631.41422,1.57849653,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-28,0.05377191162086703,0.05284568993243555,0.05386951365484194,0.0010238213908415617,-2.3315648300936687e-09,170671585369.8609,102557399358.1473,1.66415672,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
2020-01-29,-0.010961004688455844,-0.01317209304330591,-0.010851041978462206,0.0023210505041149077,-5.607287967279717e-10,168829632460.03247,102795716727.96384,1.64238003,"MVRV, market cap, and realized cap are provider-exported series; source timing/conventions can leave residuals even when intervals are aligned."
