date,metric,value
2022-12-31,rwa_onchain_mcap_usd,2141675858.0
2023-01-01,rwa_onchain_mcap_usd,2125419864.0
2023-01-02,rwa_onchain_mcap_usd,2124044922.0
2023-01-03,rwa_onchain_mcap_usd,2134645240.0
2023-01-04,rwa_onchain_mcap_usd,2166837650.0
2023-01-05,rwa_onchain_mcap_usd,2174899480.0
2023-01-06,rwa_onchain_mcap_usd,2153060436.0
2023-01-07,rwa_onchain_mcap_usd,2172963996.0
2023-01-08,rwa_onchain_mcap_usd,2165652008.0
2023-01-09,rwa_onchain_mcap_usd,2180520444.0
2023-01-10,rwa_onchain_mcap_usd,2198027356.0
2023-01-11,rwa_onchain_mcap_usd,2203144030.0
2023-01-12,rwa_onchain_mcap_usd,2197763184.0
2023-01-13,rwa_onchain_mcap_usd,2220363248.0
2023-01-14,rwa_onchain_mcap_usd,2238143126.0
2023-01-15,rwa_onchain_mcap_usd,2229565652.0
2023-01-16,rwa_onchain_mcap_usd,2252501678.0
2023-01-17,rwa_onchain_mcap_usd,2230556486.0
2023-01-18,rwa_onchain_mcap_usd,2235089370.0
2023-01-19,rwa_onchain_mcap_usd,2231138938.0
2023-01-20,rwa_onchain_mcap_usd,2253414858.0
2023-01-21,rwa_onchain_mcap_usd,2254069648.0
2023-01-22,rwa_onchain_mcap_usd,2248951720.0
2023-01-23,rwa_onchain_mcap_usd,2225561094.0
2023-01-24,rwa_onchain_mcap_usd,2255493746.0
2023-01-25,rwa_onchain_mcap_usd,2239002200.0
2023-01-26,rwa_onchain_mcap_usd,2258731396.0
2023-01-27,rwa_onchain_mcap_usd,2249926034.0
2023-01-28,rwa_onchain_mcap_usd,2244216268.0
2023-01-29,rwa_onchain_mcap_usd,2252294116.0
2023-01-30,rwa_onchain_mcap_usd,2247954524.0
2023-01-31,rwa_onchain_mcap_usd,2248764660.0
2023-02-01,rwa_onchain_mcap_usd,2232967990.0
2023-02-02,rwa_onchain_mcap_usd,2243691320.0
2023-02-03,rwa_onchain_mcap_usd,2235032970.0
2023-02-04,rwa_onchain_mcap_usd,2206020642.0
2023-02-05,rwa_onchain_mcap_usd,2206057238.0
2023-02-06,rwa_onchain_mcap_usd,2178479622.0
2023-02-07,rwa_onchain_mcap_usd,2188172702.0
2023-02-08,rwa_onchain_mcap_usd,2193592912.0
2023-02-09,rwa_onchain_mcap_usd,2201488256.0
2023-02-10,rwa_onchain_mcap_usd,2187863468.0
2023-02-11,rwa_onchain_mcap_usd,2152976790.0
2023-02-12,rwa_onchain_mcap_usd,2167582616.0
2023-02-13,rwa_onchain_mcap_usd,2165559248.0
2023-02-14,rwa_onchain_mcap_usd,2154291160.0
2023-02-15,rwa_onchain_mcap_usd,2119556068.0
2023-02-16,rwa_onchain_mcap_usd,2109852422.0
2023-02-17,rwa_onchain_mcap_usd,2136693076.0
2023-02-18,rwa_onchain_mcap_usd,2104206138.0
2023-02-19,rwa_onchain_mcap_usd,2117115474.0
2023-02-20,rwa_onchain_mcap_usd,2103907476.0
2023-02-21,rwa_onchain_mcap_usd,2112166998.0
2023-02-22,rwa_onchain_mcap_usd,2103623594.0
2023-02-23,rwa_onchain_mcap_usd,2099104454.0
2023-02-24,rwa_onchain_mcap_usd,2116846758.0
2023-02-25,rwa_onchain_mcap_usd,2100959556.0
2023-02-26,rwa_onchain_mcap_usd,2104423426.0
2023-02-27,rwa_onchain_mcap_usd,2100866877.0
2023-02-28,rwa_onchain_mcap_usd,2116493818.0
2023-03-01,rwa_onchain_mcap_usd,2121299235.0
2023-03-02,rwa_onchain_mcap_usd,2131385670.0
2023-03-03,rwa_onchain_mcap_usd,2144440814.0
2023-03-04,rwa_onchain_mcap_usd,2162501984.0
2023-03-05,rwa_onchain_mcap_usd,2168419382.0
2023-03-06,rwa_onchain_mcap_usd,2166573940.0
2023-03-07,rwa_onchain_mcap_usd,2149753844.0
2023-03-08,rwa_onchain_mcap_usd,2127117244.0
2023-03-09,rwa_onchain_mcap_usd,2109301176.0
2023-03-10,rwa_onchain_mcap_usd,2121201576.0
2023-03-11,rwa_onchain_mcap_usd,2151316184.0
2023-03-12,rwa_onchain_mcap_usd,2169793878.0
2023-03-13,rwa_onchain_mcap_usd,2209363452.0
2023-03-14,rwa_onchain_mcap_usd,2236454998.0
2023-03-15,rwa_onchain_mcap_usd,2242093456.0
2023-03-16,rwa_onchain_mcap_usd,2266748916.0
2023-03-17,rwa_onchain_mcap_usd,2225631116.0
2023-03-18,rwa_onchain_mcap_usd,2318377594.0
2023-03-19,rwa_onchain_mcap_usd,2367122306.0
2023-03-20,rwa_onchain_mcap_usd,2388067102.0
2023-03-21,rwa_onchain_mcap_usd,2349193372.0
2023-03-22,rwa_onchain_mcap_usd,2439513332.0
2023-03-23,rwa_onchain_mcap_usd,2464950476.0
2023-03-24,rwa_onchain_mcap_usd,2485333100.0
2023-03-25,rwa_onchain_mcap_usd,2369518754.0
2023-03-26,rwa_onchain_mcap_usd,2387292036.0
2023-03-27,rwa_onchain_mcap_usd,2361660856.0
2023-03-28,rwa_onchain_mcap_usd,2350139716.0
2023-03-29,rwa_onchain_mcap_usd,2361587956.0
2023-03-30,rwa_onchain_mcap_usd,2351471368.0
2023-03-31,rwa_onchain_mcap_usd,2348756492.0
2023-04-01,rwa_onchain_mcap_usd,2334006106.0
2023-04-02,rwa_onchain_mcap_usd,2357842762.0
2023-04-03,rwa_onchain_mcap_usd,2350559456.0
2023-04-04,rwa_onchain_mcap_usd,2369717492.0
2023-04-05,rwa_onchain_mcap_usd,2397821140.0
2023-04-06,rwa_onchain_mcap_usd,2401831976.0
2023-04-07,rwa_onchain_mcap_usd,2392668824.0
2023-04-08,rwa_onchain_mcap_usd,2417364540.0
2023-04-09,rwa_onchain_mcap_usd,2412934944.0
2023-04-10,rwa_onchain_mcap_usd,2413255052.6666665
2023-04-11,rwa_onchain_mcap_usd,2405130973.3333335
2023-04-12,rwa_onchain_mcap_usd,2406094346.0
2023-04-13,rwa_onchain_mcap_usd,2418231356.0
2023-04-14,rwa_onchain_mcap_usd,2449096178.0
2023-04-15,rwa_onchain_mcap_usd,2403502932.0
2023-04-16,rwa_onchain_mcap_usd,2397392490.0
2023-04-17,rwa_onchain_mcap_usd,2403660576.0
2023-04-18,rwa_onchain_mcap_usd,2410282310.0
2023-04-19,rwa_onchain_mcap_usd,2417224746.0
2023-04-20,rwa_onchain_mcap_usd,2412811314.0
2023-04-21,rwa_onchain_mcap_usd,2394754972.0
2023-04-22,rwa_onchain_mcap_usd,2380310538.0
2023-04-23,rwa_onchain_mcap_usd,2384581786.0
2023-04-24,rwa_onchain_mcap_usd,2778928700.0
2023-04-25,rwa_onchain_mcap_usd,2809075616.0
2023-04-26,rwa_onchain_mcap_usd,2791524450.0
2023-04-27,rwa_onchain_mcap_usd,2801037960.0
2023-04-28,rwa_onchain_mcap_usd,2797277750.0
2023-04-29,rwa_onchain_mcap_usd,2798199358.0
2023-04-30,rwa_onchain_mcap_usd,2799592280.0
2023-05-01,rwa_onchain_mcap_usd,2807194072.0
2023-05-02,rwa_onchain_mcap_usd,2803558744.56
2023-05-03,rwa_onchain_mcap_usd,2836285737.12
2023-05-04,rwa_onchain_mcap_usd,2868029943.68
2023-05-05,rwa_onchain_mcap_usd,2871503411.6945457
2023-05-06,rwa_onchain_mcap_usd,2842591415.709091
2023-05-07,rwa_onchain_mcap_usd,2843083545.723636
2023-05-08,rwa_onchain_mcap_usd,2848452383.738182
2023-05-09,rwa_onchain_mcap_usd,2844926165.752727
2023-05-10,rwa_onchain_mcap_usd,2865157559.767273
2023-05-11,rwa_onchain_mcap_usd,2861458693.381819
2023-05-12,rwa_onchain_mcap_usd,2846430098.9963636
2023-05-13,rwa_onchain_mcap_usd,2845211654.6109095
2023-05-14,rwa_onchain_mcap_usd,2841294522.2254543
2023-05-15,rwa_onchain_mcap_usd,2841823333.84
2023-05-16,rwa_onchain_mcap_usd,2838300544.0
2023-05-17,rwa_onchain_mcap_usd,2816330676.16
2023-05-18,rwa_onchain_mcap_usd,2811399766.32
2023-05-19,rwa_onchain_mcap_usd,2790795652.4799995
2023-05-20,rwa_onchain_mcap_usd,2808078336.64
2023-05-21,rwa_onchain_mcap_usd,2804531656.8
2023-05-22,rwa_onchain_mcap_usd,2802904210.96
2023-05-23,rwa_onchain_mcap_usd,2793428455.1200004
2023-05-24,rwa_onchain_mcap_usd,2796612739.2799997
2023-05-25,rwa_onchain_mcap_usd,2781722685.44
2023-05-26,rwa_onchain_mcap_usd,2771790450.0
2023-05-27,rwa_onchain_mcap_usd,2775673174.888889
2023-05-28,rwa_onchain_mcap_usd,2767620267.7777777
2023-05-29,rwa_onchain_mcap_usd,2763846870.6666665
2023-05-30,rwa_onchain_mcap_usd,2761705219.5555553
2023-05-31,rwa_onchain_mcap_usd,2773711730.4444447
2023-06-01,rwa_onchain_mcap_usd,2776038017.3333335
2023-06-02,rwa_onchain_mcap_usd,2785528218.2222223
2023-06-03,rwa_onchain_mcap_usd,2760774759.111111
2023-06-04,rwa_onchain_mcap_usd,2751552654.0
2023-06-05,rwa_onchain_mcap_usd,2754586837.626866
2023-06-06,rwa_onchain_mcap_usd,2740209643.2537313
2023-06-07,rwa_onchain_mcap_usd,2751054947.6805973
2023-06-08,rwa_onchain_mcap_usd,2717163828.1074624
2023-06-09,rwa_onchain_mcap_usd,2729117082.5343285
2023-06-10,rwa_onchain_mcap_usd,2723975664.961194
2023-06-11,rwa_onchain_mcap_usd,2727389725.3880596
2023-06-12,rwa_onchain_mcap_usd,2721746995.0149255
2023-06-13,rwa_onchain_mcap_usd,2729062544.641791
2023-06-14,rwa_onchain_mcap_usd,2709249022.2686567
2023-06-15,rwa_onchain_mcap_usd,2711367497.038379
2023-06-16,rwa_onchain_mcap_usd,2728649397.808102
2023-06-17,rwa_onchain_mcap_usd,2736663010.5778246
2023-06-18,rwa_onchain_mcap_usd,2729041085.3475485
2023-06-19,rwa_onchain_mcap_usd,2728899676.117271
2023-06-20,rwa_onchain_mcap_usd,2724515508.886994
2023-06-21,rwa_onchain_mcap_usd,2712872143.6567163
2023-06-22,rwa_onchain_mcap_usd,2713603373.283582
2023-06-23,rwa_onchain_mcap_usd,2696382762.9104476
2023-06-24,rwa_onchain_mcap_usd,2722242596.5373135
2023-06-25,rwa_onchain_mcap_usd,2723557282.1641793
2023-06-26,rwa_onchain_mcap_usd,2724740535.7910447
2023-06-27,rwa_onchain_mcap_usd,2723960257.4179106
2023-06-28,rwa_onchain_mcap_usd,2718072875.044776
2023-06-29,rwa_onchain_mcap_usd,2709763364.040063
2023-06-30,rwa_onchain_mcap_usd,2711657289.03535
2023-07-01,rwa_onchain_mcap_usd,2720801708.0306363
2023-07-02,rwa_onchain_mcap_usd,2721795049.025923
2023-07-03,rwa_onchain_mcap_usd,2723227095.4878764
2023-07-04,rwa_onchain_mcap_usd,2725417307.94983
2023-07-05,rwa_onchain_mcap_usd,2733374210.411783
2023-07-06,rwa_onchain_mcap_usd,2726206590.8737364
2023-07-07,rwa_onchain_mcap_usd,2721654491.33569
2023-07-08,rwa_onchain_mcap_usd,2736518005.797643
2023-07-09,rwa_onchain_mcap_usd,2735768572.259597
2023-07-10,rwa_onchain_mcap_usd,2732598688.72155
2023-07-11,rwa_onchain_mcap_usd,2735909573.1835036
2023-07-12,rwa_onchain_mcap_usd,2744866387.6454573
2023-07-13,rwa_onchain_mcap_usd,2771822532.1074104
2023-07-14,rwa_onchain_mcap_usd,2770955996.5693636
2023-07-15,rwa_onchain_mcap_usd,2763179969.0313168
2023-07-16,rwa_onchain_mcap_usd,2760439521.4932704
2023-07-17,rwa_onchain_mcap_usd,2774516053.955224
2023-07-18,rwa_onchain_mcap_usd,2770089123.5820894
2023-07-19,rwa_onchain_mcap_usd,2794760771.2089553
2023-07-20,rwa_onchain_mcap_usd,2792471738.8358207
2023-07-21,rwa_onchain_mcap_usd,2793280525.1293526
2023-07-22,rwa_onchain_mcap_usd,2781766575.422886
2023-07-23,rwa_onchain_mcap_usd,2781012585.716418
2023-07-24,rwa_onchain_mcap_usd,2785898009.3432837
2023-07-25,rwa_onchain_mcap_usd,2785660369.6368155
2023-07-26,rwa_onchain_mcap_usd,2793162941.9303484
2023-07-27,rwa_onchain_mcap_usd,2799500764.223881
2023-07-28,rwa_onchain_mcap_usd,2779828412.5174127
2023-07-29,rwa_onchain_mcap_usd,2806355328.8109455
2023-07-30,rwa_onchain_mcap_usd,2806717087.104478
2023-07-31,rwa_onchain_mcap_usd,2805680546.7313433
2023-08-01,rwa_onchain_mcap_usd,2811328734.358209
2023-08-02,rwa_onchain_mcap_usd,2836177859.9850745
2023-08-03,rwa_onchain_mcap_usd,2572862571.6119404
2023-08-04,rwa_onchain_mcap_usd,2573851744.5721393
2023-08-05,rwa_onchain_mcap_usd,2582629209.532338
2023-08-06,rwa_onchain_mcap_usd,2582477654.4925375
2023-08-07,rwa_onchain_mcap_usd,2583268736.119403
2023-08-08,rwa_onchain_mcap_usd,2581994761.0796022
2023-08-09,rwa_onchain_mcap_usd,2570672180.0398006
2023-08-10,rwa_onchain_mcap_usd,2561116295.0
2023-08-11,rwa_onchain_mcap_usd,2557053101.9601994
2023-08-12,rwa_onchain_mcap_usd,2553773202.9203978
2023-08-13,rwa_onchain_mcap_usd,2551054027.880597
2023-08-14,rwa_onchain_mcap_usd,2551745666.840796
2023-08-15,rwa_onchain_mcap_usd,2546851352.800995
2023-08-16,rwa_onchain_mcap_usd,2541876680.761194
2023-08-17,rwa_onchain_mcap_usd,2537712814.721393
2023-08-18,rwa_onchain_mcap_usd,2528019902.681592
2023-08-19,rwa_onchain_mcap_usd,2527635205.641791
2023-08-20,rwa_onchain_mcap_usd,2525952866.60199
2023-08-21,rwa_onchain_mcap_usd,2529370345.562189
2023-08-22,rwa_onchain_mcap_usd,2534412904.522388
2023-08-23,rwa_onchain_mcap_usd,2538542332.149254
2023-08-24,rwa_onchain_mcap_usd,2560949005.776119
2023-08-25,rwa_onchain_mcap_usd,2557719489.4029846
2023-08-26,rwa_onchain_mcap_usd,2554397885.029851
2023-08-27,rwa_onchain_mcap_usd,2556551718.6567163
2023-08-28,rwa_onchain_mcap_usd,2556297378.283582
2023-08-29,rwa_onchain_mcap_usd,2561410583.9104476
2023-08-30,rwa_onchain_mcap_usd,2574937229.5373135
2023-08-31,rwa_onchain_mcap_usd,2581871269.1641793
2023-09-01,rwa_onchain_mcap_usd,2570319496.7910447
2023-09-02,rwa_onchain_mcap_usd,2565667190.4179106
2023-09-03,rwa_onchain_mcap_usd,2568514608.044776
2023-09-04,rwa_onchain_mcap_usd,2571145939.671642
2023-09-05,rwa_onchain_mcap_usd,2570446773.2985077
2023-09-06,rwa_onchain_mcap_usd,2563799772.925373
2023-09-07,rwa_onchain_mcap_usd,2550925352.5522385
2023-09-08,rwa_onchain_mcap_usd,2553277468.1791043
2023-09-09,rwa_onchain_mcap_usd,2556309219.80597
2023-09-10,rwa_onchain_mcap_usd,2554764467.4328356
2023-09-11,rwa_onchain_mcap_usd,2562260965.0597014
2023-09-12,rwa_onchain_mcap_usd,2573395440.6865673
2023-09-13,rwa_onchain_mcap_usd,2581684337.246766
2023-09-14,rwa_onchain_mcap_usd,2597454345.806966
2023-09-15,rwa_onchain_mcap_usd,2622483464.367164
2023-09-16,rwa_onchain_mcap_usd,2660012856.9273634
2023-09-17,rwa_onchain_mcap_usd,2681168165.487562
2023-09-18,rwa_onchain_mcap_usd,2714114457.6477613
2023-09-19,rwa_onchain_mcap_usd,2746486391.80796
2023-09-20,rwa_onchain_mcap_usd,2769303593.968159
2023-09-21,rwa_onchain_mcap_usd,2791486356.128358
2023-09-22,rwa_onchain_mcap_usd,2804283064.2885575
2023-09-23,rwa_onchain_mcap_usd,2830053144.448756
2023-09-24,rwa_onchain_mcap_usd,2853576264.608955
2023-09-25,rwa_onchain_mcap_usd,2878084044.769154
2023-09-26,rwa_onchain_mcap_usd,2895505046.9293528
2023-09-27,rwa_onchain_mcap_usd,2925693023.0895524
2023-09-28,rwa_onchain_mcap_usd,2908418682.3164177
2023-09-29,rwa_onchain_mcap_usd,2898833559.543283
2023-09-30,rwa_onchain_mcap_usd,2894821448.770149
2023-10-01,rwa_onchain_mcap_usd,2898104341.997015
2023-10-02,rwa_onchain_mcap_usd,2897236597.223881
2023-10-03,rwa_onchain_mcap_usd,2878881362.850746
2023-10-04,rwa_onchain_mcap_usd,2868448356.477612
2023-10-05,rwa_onchain_mcap_usd,2874689546.1044774
2023-10-06,rwa_onchain_mcap_usd,2871988969.7313433
2023-10-07,rwa_onchain_mcap_usd,2889722899.3582087
2023-10-08,rwa_onchain_mcap_usd,2898360814.9850745
2023-10-09,rwa_onchain_mcap_usd,2909211712.6119404
2023-10-10,rwa_onchain_mcap_usd,2920964268.238806
2023-10-11,rwa_onchain_mcap_usd,2920940471.8656716
2023-10-12,rwa_onchain_mcap_usd,2937311099.4925375
2023-10-13,rwa_onchain_mcap_usd,2931411465.119403
2023-10-14,rwa_onchain_mcap_usd,2973945080.7462687
2023-10-15,rwa_onchain_mcap_usd,2975853758.373134
2023-10-16,rwa_onchain_mcap_usd,2972672010.0
2023-10-17,rwa_onchain_mcap_usd,2961069957.066667
2023-10-18,rwa_onchain_mcap_usd,2968756838.133333
2023-10-19,rwa_onchain_mcap_usd,3008215631.2
2023-10-20,rwa_onchain_mcap_usd,3032906733.6
2023-10-21,rwa_onchain_mcap_usd,3066012040.0
2023-10-22,rwa_onchain_mcap_usd,3074063283.760326
2023-10-23,rwa_onchain_mcap_usd,3079601825.520652
2023-10-24,rwa_onchain_mcap_usd,3075707200.614311
2023-10-25,rwa_onchain_mcap_usd,3061167071.7079706
2023-10-26,rwa_onchain_mcap_usd,3072080864.80163
2023-10-27,rwa_onchain_mcap_usd,3079592959.89529
2023-10-28,rwa_onchain_mcap_usd,3109597056.9889483
2023-10-29,rwa_onchain_mcap_usd,3114130856.9397507
2023-10-30,rwa_onchain_mcap_usd,3118337690.390553
2023-10-31,rwa_onchain_mcap_usd,3157375099.841355
2023-11-01,rwa_onchain_mcap_usd,3163217691.292157
2023-11-02,rwa_onchain_mcap_usd,3173842232.742959
2023-11-03,rwa_onchain_mcap_usd,3178848486.6937613
2023-11-04,rwa_onchain_mcap_usd,3178088279.721487
2023-11-05,rwa_onchain_mcap_usd,3175848118.249212
2023-11-06,rwa_onchain_mcap_usd,3167907600.7769375
2023-11-07,rwa_onchain_mcap_usd,3162858691.971329
2023-11-08,rwa_onchain_mcap_usd,3166494645.8323874
2023-11-09,rwa_onchain_mcap_usd,3148517824.193446
2023-11-10,rwa_onchain_mcap_usd,3155225363.887838
2023-11-11,rwa_onchain_mcap_usd,3134537495.5822296
2023-11-12,rwa_onchain_mcap_usd,3131820793.276622
2023-11-13,rwa_onchain_mcap_usd,3133183868.6852994
2023-11-14,rwa_onchain_mcap_usd,3134636204.0939775
2023-11-15,rwa_onchain_mcap_usd,3148657649.902654
2023-11-16,rwa_onchain_mcap_usd,3144783529.711333
2023-11-17,rwa_onchain_mcap_usd,3166170693.52001
2023-11-18,rwa_onchain_mcap_usd,3162684095.328688
2023-11-19,rwa_onchain_mcap_usd,3158360713.137365
2023-11-20,rwa_onchain_mcap_usd,3154230258.831757
2023-11-21,rwa_onchain_mcap_usd,3155582489.5787807
2023-11-22,rwa_onchain_mcap_usd,3171996340.325804
2023-11-23,rwa_onchain_mcap_usd,3161424219.072828
2023-11-24,rwa_onchain_mcap_usd,3164052657.8198514
2023-11-25,rwa_onchain_mcap_usd,3166955574.566875
2023-11-26,rwa_onchain_mcap_usd,3167894565.313898
2023-11-27,rwa_onchain_mcap_usd,3167594404.0609217
2023-11-28,rwa_onchain_mcap_usd,3185979118.8079457
2023-11-29,rwa_onchain_mcap_usd,3210144499.5549684
2023-11-30,rwa_onchain_mcap_usd,3213982022.3019915
2023-12-01,rwa_onchain_mcap_usd,3206614311.0490155
2023-12-02,rwa_onchain_mcap_usd,3234723899.796039
2023-12-03,rwa_onchain_mcap_usd,3236643850.543062
2023-12-04,rwa_onchain_mcap_usd,3276926663.290086
2023-12-05,rwa_onchain_mcap_usd,3201111854.0371094
2023-12-06,rwa_onchain_mcap_usd,3163791154.784133
2023-12-07,rwa_onchain_mcap_usd,3161683561.5311565
2023-12-08,rwa_onchain_mcap_usd,3170711844.27818
2023-12-09,rwa_onchain_mcap_usd,3148735033.0252037
2023-12-10,rwa_onchain_mcap_usd,3140029174.7195954
2023-12-11,rwa_onchain_mcap_usd,3137993000.4139867
2023-12-12,rwa_onchain_mcap_usd,3116929700.5083795
2023-12-13,rwa_onchain_mcap_usd,3101240548.602771
2023-12-14,rwa_onchain_mcap_usd,3147549334.6971626
2023-12-15,rwa_onchain_mcap_usd,3150990222.7915554
2023-12-16,rwa_onchain_mcap_usd,3115753178.8859468
2023-12-17,rwa_onchain_mcap_usd,3113497916.9803386
2023-12-18,rwa_onchain_mcap_usd,3590730281.074731
2023-12-19,rwa_onchain_mcap_usd,3601125647.169122
2023-12-20,rwa_onchain_mcap_usd,3686556327.263514
2023-12-21,rwa_onchain_mcap_usd,3681028319.357906
2023-12-22,rwa_onchain_mcap_usd,3692337921.452298
2023-12-23,rwa_onchain_mcap_usd,3678946035.54669
2023-12-24,rwa_onchain_mcap_usd,3662372081.6410823
2023-12-25,rwa_onchain_mcap_usd,3631712335.7354736
2023-12-26,rwa_onchain_mcap_usd,3680792641.829866
2023-12-27,rwa_onchain_mcap_usd,3675741055.524258
2023-12-28,rwa_onchain_mcap_usd,3714521601.21865
2023-12-29,rwa_onchain_mcap_usd,3696147060.9130416
2023-12-30,rwa_onchain_mcap_usd,3700517546.6074333
2023-12-31,rwa_onchain_mcap_usd,3696494424.301825
2024-01-01,rwa_onchain_mcap_usd,3682169949.996217
2024-01-02,rwa_onchain_mcap_usd,3662795933.0239425
2024-01-03,rwa_onchain_mcap_usd,3653415970.0516677
2024-01-04,rwa_onchain_mcap_usd,3634950661.0793924
2024-01-05,rwa_onchain_mcap_usd,3637364958.7737856
2024-01-06,rwa_onchain_mcap_usd,3631647732.468177
2024-01-07,rwa_onchain_mcap_usd,3500347168.162568
2024-01-08,rwa_onchain_mcap_usd,3531920017.8569603
2024-01-09,rwa_onchain_mcap_usd,3526379689.551353
2024-01-10,rwa_onchain_mcap_usd,3529157083.245744
2024-01-11,rwa_onchain_mcap_usd,3462622208.940136
2024-01-12,rwa_onchain_mcap_usd,3469030024.634528
2024-01-13,rwa_onchain_mcap_usd,3479542884.3289204
2024-01-14,rwa_onchain_mcap_usd,3476172432.0233116
2024-01-15,rwa_onchain_mcap_usd,3476337113.7177043
2024-01-16,rwa_onchain_mcap_usd,3430897531.412096
2024-01-17,rwa_onchain_mcap_usd,3467572827.106488
2024-01-18,rwa_onchain_mcap_usd,3403181972.8008795
2024-01-19,rwa_onchain_mcap_usd,3402501626.4952717
2024-01-20,rwa_onchain_mcap_usd,3412246986.1896634
2024-01-21,rwa_onchain_mcap_usd,3411164115.884055
2024-01-22,rwa_onchain_mcap_usd,3408966937.5784473
2024-01-23,rwa_onchain_mcap_usd,3384028647.272839
2024-01-24,rwa_onchain_mcap_usd,3372365154.967231
2024-01-25,rwa_onchain_mcap_usd,3361774584.661623
2024-01-26,rwa_onchain_mcap_usd,3292457702.3560147
2024-01-27,rwa_onchain_mcap_usd,3287445144.0504065
2024-01-28,rwa_onchain_mcap_usd,3303577525.744798
2024-01-29,rwa_onchain_mcap_usd,3305809925.4391913
2024-01-30,rwa_onchain_mcap_usd,3281500043.1335826
2024-01-31,rwa_onchain_mcap_usd,3302938148.8279743
2024-02-01,rwa_onchain_mcap_usd,3248853150.522366
2024-02-02,rwa_onchain_mcap_usd,3276217762.2167583
2024-02-03,rwa_onchain_mcap_usd,3255193387.91115
2024-02-04,rwa_onchain_mcap_usd,3250137361.6055417
2024-02-05,rwa_onchain_mcap_usd,3245223975.299934
2024-02-06,rwa_onchain_mcap_usd,3234793282.994326
2024-02-07,rwa_onchain_mcap_usd,3225773268.6887174
2024-02-08,rwa_onchain_mcap_usd,3241694988.3831096
2024-02-09,rwa_onchain_mcap_usd,3218886232.0775023
2024-02-10,rwa_onchain_mcap_usd,3220695471.771893
2024-02-11,rwa_onchain_mcap_usd,3219127723.466285
2024-02-12,rwa_onchain_mcap_usd,3203285747.160678
2024-02-13,rwa_onchain_mcap_usd,3210580436.8550687
2024-02-14,rwa_onchain_mcap_usd,3194495774.5494604
2024-02-15,rwa_onchain_mcap_usd,3186396714.2438536
2024-02-16,rwa_onchain_mcap_usd,3144762093.9382453
2024-02-17,rwa_onchain_mcap_usd,3157332811.6326365
2024-02-18,rwa_onchain_mcap_usd,3175145121.3270288
2024-02-19,rwa_onchain_mcap_usd,3179741277.0214205
2024-02-20,rwa_onchain_mcap_usd,3179475554.7158127
2024-02-21,rwa_onchain_mcap_usd,3189955020.4102044
2024-02-22,rwa_onchain_mcap_usd,3219890528.104596
2024-02-23,rwa_onchain_mcap_usd,3170661455.7989883
2024-02-24,rwa_onchain_mcap_usd,3180014381.4933805
2024-02-25,rwa_onchain_mcap_usd,3191760841.187772
2024-02-26,rwa_onchain_mcap_usd,3214731736.882164
2024-02-27,rwa_onchain_mcap_usd,3207276220.5765557
2024-02-28,rwa_onchain_mcap_usd,3172566706.2709475
2024-02-29,rwa_onchain_mcap_usd,3169501315.9653397
2024-03-01,rwa_onchain_mcap_usd,3145417727.6597314
2024-03-02,rwa_onchain_mcap_usd,3168987823.354123
2024-03-03,rwa_onchain_mcap_usd,3151563295.0485153
2024-03-04,rwa_onchain_mcap_usd,3158052556.742907
2024-03-05,rwa_onchain_mcap_usd,3190063830.4372993
2024-03-06,rwa_onchain_mcap_usd,3160573638.131691
2024-03-07,rwa_onchain_mcap_usd,3174339577.826083
2024-03-08,rwa_onchain_mcap_usd,3202803653.520475
2024-03-09,rwa_onchain_mcap_usd,3213109076.1379437
2024-03-10,rwa_onchain_mcap_usd,3251515114.755413
2024-03-11,rwa_onchain_mcap_usd,3252023665.372882
2024-03-12,rwa_onchain_mcap_usd,3315360105.99035
2024-03-13,rwa_onchain_mcap_usd,3297092188.6078186
2024-03-14,rwa_onchain_mcap_usd,3308238701.225288
2024-03-15,rwa_onchain_mcap_usd,3295482005.842756
2024-03-16,rwa_onchain_mcap_usd,3290734328.4602256
2024-03-17,rwa_onchain_mcap_usd,3284645189.077695
2024-03-18,rwa_onchain_mcap_usd,3286499027.6951632
2024-03-19,rwa_onchain_mcap_usd,3302222662.3126326
2024-03-20,rwa_onchain_mcap_usd,3297578744.930101
2024-03-21,rwa_onchain_mcap_usd,3382336899.5475698
2024-03-22,rwa_onchain_mcap_usd,3380093661.2419615
2024-03-23,rwa_onchain_mcap_usd,3407212146.9363537
2024-03-24,rwa_onchain_mcap_usd,3423016828.6307454
2024-03-25,rwa_onchain_mcap_usd,3434454374.3251376
2024-03-26,rwa_onchain_mcap_usd,3514529114.0195293
2024-03-27,rwa_onchain_mcap_usd,3667352679.7139206
2024-03-28,rwa_onchain_mcap_usd,3896858793.408313
2024-03-29,rwa_onchain_mcap_usd,3990983549.102705
2024-03-30,rwa_onchain_mcap_usd,3910760772.7970967
2024-03-31,rwa_onchain_mcap_usd,3939236123.491489
2024-04-01,rwa_onchain_mcap_usd,3936918624.1858807
2024-04-02,rwa_onchain_mcap_usd,3932485801.8802724
2024-04-03,rwa_onchain_mcap_usd,3878233125.5746646
2024-04-04,rwa_onchain_mcap_usd,3880090321.2690563
2024-04-05,rwa_onchain_mcap_usd,3881382388.963448
2024-04-06,rwa_onchain_mcap_usd,4013881750.2578406
2024-04-07,rwa_onchain_mcap_usd,3975947059.552232
2024-04-08,rwa_onchain_mcap_usd,3998254456.846624
