asset,frequency,model_family,regime,purpose,target,feature_id,feature_label,block,n,n_full,n_reduced,same_support,sample_start,sample_end,feature_list,row_index_hash,correlation,univariate_r2,standardized_beta,hac_t,p_value,fdr_q_value,drop_feature_delta_r2
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,real_yield_d1,Real-yield change,macro_rates_fx_vol,436,436,436,True,2024-01-11,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,-0.044402693207319884,0.00197159916406342,-0.15327414932799707,-1.8198521582454885,0.06878152223130983,0.11005043557009572,0.004136401614060037
ETH,daily,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,eth_ret,nominal_10y_d1,10Y yield change,macro_rates_fx_vol,436,436,436,True,2024-01-11,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,837a7fbcc7cd4848,0.05395272147933055,0.0029108961550261547,0.19238832161177588,2.0120637373290746,0.04421321863740338,0.08842643727480676,0.006570932949466646
ETH,daily,long_sample_lagged_state_association,full_common_sample,lagged_state_association,eth_ret,stablecoin_supply_growth_lag1,"Stablecoin supply growth, t-1",liquidity_state,2263,2263,2263,True,2020-01-31,2026-04-11,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|eth_oi_growth_lag1|eth_funding_z_lag1,1167a8613df8d6f0,0.04740230921107495,0.0022469789185426414,0.04201783325036622,1.8395111216799456,0.06584004360523107,0.19752013081569322,0.0017179652187464534
ETH,daily,long_sample_lagged_state_association,full_common_sample,lagged_state_association,eth_ret,defi_tvl_growth_lag1,"DeFi TVL growth, t-1",liquidity_state,2263,2263,2263,True,2020-01-31,2026-04-11,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|eth_oi_growth_lag1|eth_funding_z_lag1,1167a8613df8d6f0,0.004324767088347903,1.8703610368486778e-05,-0.018927871402107093,-0.5497532569783588,0.5824886230651081,0.5824886230651081,0.00025818933772325803
ETH,daily,long_sample_lagged_state_association,full_common_sample,lagged_state_association,eth_ret,fear_greed_altme_lag1,"Fear & Greed state, t-1",sentiment_state,2263,2263,2263,True,2020-01-31,2026-04-11,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|eth_oi_growth_lag1|eth_funding_z_lag1,1167a8613df8d6f0,0.05319677066507741,0.0028298964091930667,0.04739508070850486,1.9952576562112034,0.046014785603402206,0.19752013081569322,0.0019322961606499378
ETH,daily,long_sample_lagged_state_association,full_common_sample,lagged_state_association,eth_ret,fear_greed_change_lag1,"Fear & Greed change, t-1",sentiment_state,2263,2263,2263,True,2020-01-31,2026-04-11,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|eth_oi_growth_lag1|eth_funding_z_lag1,1167a8613df8d6f0,0.01645984850321759,0.0002709266127487453,0.0173537830525041,0.5913311910371759,0.5542985345376796,0.5824886230651081,0.0002374375608724666
ETH,daily,long_sample_lagged_state_association,full_common_sample,lagged_state_association,eth_ret,eth_oi_growth_lag1,"ETH OI growth, t-1",lagged_leverage_state,2263,2263,2263,True,2020-01-31,2026-04-11,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|eth_oi_growth_lag1|eth_funding_z_lag1,1167a8613df8d6f0,-0.04161552661931811,0.0017318520558030626,-0.04354333877290416,-1.2924807797124669,0.1961906978761918,0.3923813957523836,0.0018366772911031504
ETH,daily,long_sample_lagged_state_association,full_common_sample,lagged_state_association,eth_ret,eth_funding_z_lag1,"ETH funding z-score, t-1",lagged_leverage_state,2263,2263,2263,True,2020-01-31,2026-04-11,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|eth_oi_growth_lag1|eth_funding_z_lag1,1167a8613df8d6f0,0.022020162968297907,0.0004848875771504835,0.014692926440945905,0.5664892990994758,0.5710612052846441,0.5824886230651081,0.00018037210685062366
ETH,daily,etf_era_augmented,eth_etf_era,etf_era_market_plumbing,eth_ret,qqq_ret,QQQ return,equity_beta,333,333,333,True,2024-07-24,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|eth_etf_flow_intensity_lag0|eth_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|eth_oi_growth_lag1|eth_funding_z_lag1,9ededd103d2ffffa,0.4892917615915273,0.23940642796134004,0.8092460230017197,3.9952353725393395,6.4630011363326e-05,0.000517040090906608,0.038914658822551074
ETH,daily,etf_era_augmented,eth_etf_era,etf_era_market_plumbing,eth_ret,spy_ret,SPY return,equity_beta,333,333,333,True,2024-07-24,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|eth_etf_flow_intensity_lag0|eth_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|eth_oi_growth_lag1|eth_funding_z_lag1,9ededd103d2ffffa,0.46700171849784705,0.21809060507994238,-0.8059174271050613,-3.29265624196452,0.0009924573720552434,0.0039698294882209734,0.022208384241266144
ETH,daily,etf_era_augmented,eth_etf_era,etf_era_market_plumbing,eth_ret,iwm_ret,IWM return,equity_beta,333,333,333,True,2024-07-24,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|eth_etf_flow_intensity_lag0|eth_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|eth_oi_growth_lag1|eth_funding_z_lag1,9ededd103d2ffffa,0.511749283174519,0.2618873288296343,0.47453064572268017,5.079066469266127,3.7929400042697973e-07,6.068704006831676e-06,0.05374232508787047
