asset,frequency,model_family,regime,purpose,target,feature_id,feature_label,block,n,n_full,n_reduced,same_support,sample_start,sample_end,feature_list,row_index_hash,correlation,univariate_r2,standardized_beta,hac_t,p_value,fdr_q_value,drop_feature_delta_r2
BTC,daily,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,stablecoin_supply_growth_lag1,"Stablecoin supply growth, t-1",lagged_state,435,435,435,True,2024-01-12,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,9c52fc15c9846253,0.050572440864333455,0.002557571774976619,0.028439918508174174,0.9640611899047341,0.33501524886645007,0.43809686390228086,0.000761128253639276
BTC,daily,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,defi_tvl_growth_lag1,"DeFi TVL growth, t-1",lagged_state,435,435,435,True,2024-01-12,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,9c52fc15c9846253,-0.06860592125531143,0.004706772431289807,-0.10427234492737542,-2.1305129092400823,0.033129291186532774,0.11263959003421142,0.006191156008646392
BTC,daily,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,fear_greed_altme_lag1,"Fear & Greed state, t-1",lagged_state,435,435,435,True,2024-01-12,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,9c52fc15c9846253,-0.0027212060640741456,7.404962443002816e-06,-0.09434148680969444,-2.3514442185901614,0.018700693319637127,0.07947794660845779,0.006261873232254356
BTC,daily,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,fear_greed_change_lag1,"Fear & Greed change, t-1",lagged_state,435,435,435,True,2024-01-12,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,9c52fc15c9846253,0.0257620688457499,0.0006636841912130986,0.04646516813845562,1.0913755510642886,0.2751076659274925,0.3897358600639477,0.0013053388547146216
BTC,daily,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,btc_oi_growth_lag1,"BTC OI growth, t-1",lagged_state,435,435,435,True,2024-01-12,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,9c52fc15c9846253,-0.15760428678538194,0.024839111213129095,-0.2642649170286589,-5.486471273426666,4.100420671988188e-08,2.3538607109822804e-07,0.05581559095384114
BTC,daily,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,btc_funding_z_lag1,"BTC funding z-score, t-1",lagged_state,435,435,435,True,2024-01-12,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,9c52fc15c9846253,0.03633418806632563,0.0013201732224390472,0.02319278687165532,0.5608258649520391,0.5749162524765616,0.6515717528067699,0.0004221806543417417
BTC,daily,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,btc_exchange_netflow_scaled_lag1,"BTC exchange netflow / lag mcap, t-1",lagged_state,435,435,435,True,2024-01-12,2026-04-10,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,9c52fc15c9846253,0.05162492711947904,0.0026651331000913103,0.004336087783799096,0.10196686897900004,0.918782972703005,0.9435030604476232,1.7599772155763027e-05
BTC,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,btc_ret,qqq_ret,QQQ return,equity_beta,328,328,328,True,2020-01-05,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,96197df38c1e37ce,0.32466305835639797,0.10540610146132956,0.325599882461849,2.3462316953846445,0.018964314514550426,0.038973567388811914,0.014031134177488136
BTC,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,btc_ret,spy_ret,SPY return,equity_beta,328,328,328,True,2020-01-05,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,96197df38c1e37ce,0.3170255527271323,0.10050520108194372,-0.36566591767995166,-2.180368251774105,0.029230175541608935,0.038973567388811914,0.012114764322782134
BTC,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,btc_ret,iwm_ret,IWM return,equity_beta,328,328,328,True,2020-01-05,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,96197df38c1e37ce,0.319229946363475,0.10190775865522694,0.16759008059786268,2.4912892325157157,0.01272804590203926,0.038973567388811914,0.01247531331943097
BTC,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,btc_ret,dxy_ret,DXY return,macro_rates_fx_vol,328,328,328,True,2020-01-05,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,96197df38c1e37ce,-0.06263742071891537,0.003923446474318082,0.02801237784124581,0.533050520199269,0.5939986091398823,0.5939986091398823,0.0005679851280635528
BTC,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,btc_ret,gold_ret,Gold return,macro_rates_fx_vol,328,328,328,True,2020-01-05,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,96197df38c1e37ce,0.1259863860403075,0.015872569467497377,0.03428860066490689,0.684647233758683,0.4935665535067868,0.5640760611506135,0.0009110846269899664
BTC,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,btc_ret,vix_d1,VIX change,macro_rates_fx_vol,328,328,328,True,2020-01-05,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,96197df38c1e37ce,-0.3701240083175238,0.1369917815330305,-0.25516405085610233,-2.956589630724874,0.0031106180856537865,0.024884944685230292,0.02896236781524919
BTC,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,btc_ret,real_yield_d1,Real-yield change,macro_rates_fx_vol,328,328,328,True,2020-01-05,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,96197df38c1e37ce,-0.14546972499723768,0.021161440890771877,-0.2839096711995849,-2.2314039698727925,0.02565438213449638,0.038973567388811914,0.02108714422970659
BTC,weekly,long_sample_contemporaneous_exposure,full_common_sample,co_movement_integration,btc_ret,nominal_10y_d1,10Y yield change,macro_rates_fx_vol,328,328,328,True,2020-01-05,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,96197df38c1e37ce,0.02428001123721551,0.0005895189456790462,0.24171877423424543,2.2563378865127137,0.02404947838882706,0.038973567388811914,0.01639082158398264
BTC,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,btc_ret,qqq_ret,QQQ return,equity_beta,210,210,210,True,2020-01-05,2024-01-07,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,b32a2aea0fdbd547,0.3254034882812197,0.10588743018558588,0.3983854387794091,2.595877640300639,0.00943496579757819,0.03773986319031276,0.02147386876946611
BTC,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,btc_ret,spy_ret,SPY return,equity_beta,210,210,210,True,2020-01-05,2024-01-07,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,b32a2aea0fdbd547,0.3073977424728853,0.09449337207742614,-0.43757910304567454,-2.182209720269907,0.029094058245433173,0.0745759775697615,0.01752279791717526
BTC,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,btc_ret,iwm_ret,IWM return,equity_beta,210,210,210,True,2020-01-05,2024-01-07,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,b32a2aea0fdbd547,0.2749550077177296,0.07560025626905664,0.10232590931077604,1.2072681729200176,0.22732888353712077,0.3031051780494944,0.004567311588643985
BTC,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,btc_ret,dxy_ret,DXY return,macro_rates_fx_vol,210,210,210,True,2020-01-05,2024-01-07,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,b32a2aea0fdbd547,-0.10408176298533256,0.010833013386134738,0.0007448647672922404,0.011014213395230728,0.991212106863712,0.991212106863712,3.486049608980579e-07
BTC,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,btc_ret,gold_ret,Gold return,macro_rates_fx_vol,210,210,210,True,2020-01-05,2024-01-07,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,b32a2aea0fdbd547,0.1944759143653738,0.03782088126824812,0.07517978160593969,1.081783535259247,0.2793487242970296,0.319255684910891,0.0036100011397874887
BTC,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,btc_ret,vix_d1,VIX change,macro_rates_fx_vol,210,210,210,True,2020-01-05,2024-01-07,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,b32a2aea0fdbd547,-0.37496414850501547,0.14059811266409128,-0.28662221220667083,-3.2775824686087756,0.0010470014099107582,0.008376011279286066,0.03886520656931014
BTC,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,btc_ret,real_yield_d1,Real-yield change,macro_rates_fx_vol,210,210,210,True,2020-01-05,2024-01-07,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,b32a2aea0fdbd547,-0.17591871715123358,0.030947395044135573,-0.2725061584999282,-1.901218384674156,0.05727341399041319,0.09163746238466111,0.01982899226081447
BTC,weekly,long_sample_contemporaneous_exposure,pre_btc_etf,co_movement_integration,btc_ret,nominal_10y_d1,10Y yield change,macro_rates_fx_vol,210,210,210,True,2020-01-05,2024-01-07,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,b32a2aea0fdbd547,0.002263770773560467,5.124658115085445e-06,0.24163925245753315,2.0825968259393357,0.03728798878488075,0.0745759775697615,0.0175542808746052
BTC,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,btc_ret,qqq_ret,QQQ return,equity_beta,118,118,118,True,2024-01-14,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,ab1468ee0812fe96,0.3273158881430242,0.1071356906308567,0.18449836319923998,0.5924861886185264,0.5535250666205797,0.624577175369265,0.0026952950661176533
BTC,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,btc_ret,spy_ret,SPY return,equity_beta,118,118,118,True,2024-01-14,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,ab1468ee0812fe96,0.3582985232180956,0.12837783174026807,-0.20719243062554424,-0.6373141988131307,0.523920204074628,0.624577175369265,0.002328943426670338
BTC,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,btc_ret,iwm_ret,IWM return,equity_beta,118,118,118,True,2024-01-14,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,ab1468ee0812fe96,0.4691967333812336,0.22014557461562012,0.4531301498868282,3.4195833870295944,0.000627171069942655,0.00501736855954124,0.07669047519878636
BTC,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,btc_ret,dxy_ret,DXY return,macro_rates_fx_vol,118,118,118,True,2024-01-14,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,ab1468ee0812fe96,0.06148406215461453,0.003780289899032341,0.07116544384373175,0.7433422063615766,0.4572745246757298,0.624577175369265,0.0043445102660398804
BTC,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,btc_ret,gold_ret,Gold return,macro_rates_fx_vol,118,118,118,True,2024-01-14,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,ab1468ee0812fe96,-0.0027084218658795516,7.335549003451014e-06,-0.0722088725082289,-0.8784647976684099,0.3796915332601317,0.624577175369265,0.004528283713689851
BTC,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,btc_ret,vix_d1,VIX change,macro_rates_fx_vol,118,118,118,True,2024-01-14,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,ab1468ee0812fe96,-0.3671744136130864,0.13481705001211375,-0.07341305139710307,-0.5535819519483682,0.5798649804697364,0.624577175369265,0.00158155765086887
BTC,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,btc_ret,real_yield_d1,Real-yield change,macro_rates_fx_vol,118,118,118,True,2024-01-14,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,ab1468ee0812fe96,-0.0352535079755315,0.0012428098245806929,-0.1121300542853698,-0.48937366725637543,0.624577175369265,0.624577175369265,0.001790036719871213
BTC,weekly,long_sample_contemporaneous_exposure,btc_etf_era,co_movement_integration,btc_ret,nominal_10y_d1,10Y yield change,macro_rates_fx_vol,118,118,118,True,2024-01-14,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1,ab1468ee0812fe96,0.08618130701507129,0.007427217678825926,0.14865472363208035,0.6672278367363353,0.5046266128505741,0.624577175369265,0.0031036681178150394
BTC,weekly,long_sample_lagged_state_association,full_common_sample,lagged_state_association,btc_ret,stablecoin_supply_growth_lag1,"Stablecoin supply growth, t-1",liquidity_state,323,323,323,True,2020-02-09,2026-04-12,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,1b8b9a4479266c37,0.06039874750076766,0.0036480086996615313,0.05125097704034518,1.0069798603173992,0.31394445248989833,0.7784859827073393,0.0021527460798119735
BTC,weekly,long_sample_lagged_state_association,full_common_sample,lagged_state_association,btc_ret,defi_tvl_growth_lag1,"DeFi TVL growth, t-1",liquidity_state,323,323,323,True,2020-02-09,2026-04-12,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,1b8b9a4479266c37,0.05733059375765996,0.003286796980605744,-0.053629024616612266,-0.5752936822638971,0.5650926935393694,0.8259035352264232,0.0012176852904547397
BTC,weekly,long_sample_lagged_state_association,full_common_sample,lagged_state_association,btc_ret,fear_greed_altme_lag1,"Fear & Greed state, t-1",sentiment_state,323,323,323,True,2020-02-09,2026-04-12,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,1b8b9a4479266c37,0.10274005617687694,0.010555519143228054,0.0695999075154213,0.9668143495008293,0.3336368497317168,0.7784859827073393,0.0033710130963096052
BTC,weekly,long_sample_lagged_state_association,full_common_sample,lagged_state_association,btc_ret,fear_greed_change_lag1,"Fear & Greed change, t-1",sentiment_state,323,323,323,True,2020-02-09,2026-04-12,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,1b8b9a4479266c37,0.1116741245905031,0.012471110103055238,0.11613666739072018,1.6376128269756007,0.10150248557805419,0.7105173990463793,0.008931613870020838
BTC,weekly,long_sample_lagged_state_association,full_common_sample,lagged_state_association,btc_ret,btc_oi_growth_lag1,"BTC OI growth, t-1",lagged_leverage_state,323,323,323,True,2020-02-09,2026-04-12,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,1b8b9a4479266c37,0.05513507390394667,0.003039876374393513,-0.019804338562678728,-0.25236566630737445,0.8007584357461817,0.8259035352264232,0.00018611085038555686
BTC,weekly,long_sample_lagged_state_association,full_common_sample,lagged_state_association,btc_ret,btc_funding_z_lag1,"BTC funding z-score, t-1",lagged_leverage_state,323,323,323,True,2020-02-09,2026-04-12,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,1b8b9a4479266c37,0.08311127211293129,0.006907483552229365,0.04234467572505554,0.4483743127911816,0.65388307707627,0.8259035352264232,0.0012279090795758174
BTC,weekly,long_sample_lagged_state_association,full_common_sample,lagged_state_association,btc_ret,btc_exchange_netflow_scaled_lag1,"BTC exchange netflow / lag mcap, t-1",lagged_leverage_state,323,323,323,True,2020-02-09,2026-04-12,stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,1b8b9a4479266c37,-0.0037050855230762385,1.3727658733087011e-05,-0.015595914030983512,-0.21995842313532346,0.8259035352264232,0.8259035352264232,0.00023720744422139894
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,qqq_ret,QQQ return,equity_beta,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,0.33832147957254277,0.11446142354015476,-0.07185900841666003,-0.27372252055258134,0.7842978695955523,0.9721944074083817,0.00037810858446740703
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,spy_ret,SPY return,equity_beta,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,0.3663768744711584,0.13423201414725516,-0.03155848011566439,-0.10672581635153706,0.9150065010902416,0.9721944074083817,4.8815116037825845e-05
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,iwm_ret,IWM return,equity_beta,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,0.46620097071523087,0.21734334509582398,0.2694489955487105,2.214892740335999,0.026767427522828898,0.20102146254178876,0.022020227794913416
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,dxy_ret,DXY return,macro_rates_fx_vol,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,0.0654118789936923,0.0042787139134856655,-0.013294642390881954,-0.14159108211451785,0.8874030114024359,0.9721944074083817,0.00012542527008219118
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,gold_ret,Gold return,macro_rates_fx_vol,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,-0.004328992537837169,1.874017639280634e-05,-0.08086195466836572,-1.1191067825473742,0.26309458665323027,0.5330701508220701,0.004730513087982446
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,vix_d1,VIX change,macro_rates_fx_vol,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,-0.37003307337903585,0.13692447539433517,-0.20189074736533708,-1.7854907326588512,0.0741817532053248,0.25221796089810433,0.011175519783836685
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,real_yield_d1,Real-yield change,macro_rates_fx_vol,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,-0.048057533088867045,0.0023095264865878873,-0.12031350885310696,-0.520482525954406,0.6027273039315882,0.8881321460522306,0.0019524274723218271
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,nominal_10y_d1,10Y yield change,macro_rates_fx_vol,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,0.08052282168378154,0.006483924811918396,0.09831894225744524,0.486071025824041,0.6269168089780451,0.8881321460522306,0.001279555336834659
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,btc_etf_flow_intensity_lag0,"BTC ETF flow / lag mcap, t",etf_flow_lag0,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,0.6202903097395349,0.3847600683567689,0.6654202017787598,11.442322370927144,2.569148743519288e-30,4.3675528639827894e-29,0.29820145536799525
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,btc_etf_flow_intensity_lag1,"BTC ETF flow / lag mcap, t-1",etf_flow_lag1,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,0.1464624277814357,0.02145124275163257,-0.0002722738483004534,-0.004524702791069819,0.9963898218192787,0.9963898218192788,3.780354762561444e-08
BTC,weekly,etf_era_augmented,btc_etf_era,etf_era_market_plumbing,btc_ret,stablecoin_supply_growth_lag1,"Stablecoin supply growth, t-1",lagged_state,117,117,117,True,2024-01-21,2026-04-12,qqq_ret|spy_ret|iwm_ret|dxy_ret|gold_ret|vix_d1|real_yield_d1|nominal_10y_d1|btc_etf_flow_intensity_lag0|btc_etf_flow_intensity_lag1|stablecoin_supply_growth_lag1|defi_tvl_growth_lag1|fear_greed_altme_lag1|fear_greed_change_lag1|btc_oi_growth_lag1|btc_funding_z_lag1|btc_exchange_netflow_scaled_lag1,12d5fe478f4aa107,0.02893573131316963,0.0008372765466280185,0.12077506527217916,2.1029015566508553,0.0354743757426686,0.20102146254178876,0.009467088113879862
