date,risk_asset_count,share_risk_beating_btc_90d,share_risk_beating_eth_90d,median_risk_return_90d,btc_return_90d,eth_return_90d,breadth_regime,method_note
2023-03-31,22,0.09090909090909091,0.3181818181818182,0.2991316320190073,0.7240514150256128,0.5243228787992746,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-01,22,0.09090909090909091,0.22727272727272727,0.3096809230217936,0.7151571650646937,0.5183315842953042,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-02,22,0.09090909090909091,0.22727272727272727,0.27988248420564543,0.6934403400674329,0.4803768178000296,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-03,22,0.045454545454545456,0.18181818181818182,0.2874091438528519,0.6678009191942509,0.490393164081794,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-04,22,0.045454545454545456,0.09090909090909091,0.2699157976443589,0.6715939382397214,0.48939065932316694,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-05,22,0.045454545454545456,0.13636363636363635,0.28030896609382094,0.6751920437735044,0.5281062368583056,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-06,22,0.045454545454545456,0.13636363636363635,0.24517301622909715,0.6534563505329822,0.474177775328142,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-07,22,0.0,0.18181818181818182,0.24016650588341437,0.6479399865257573,0.47580721672306403,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-08,22,0.0,0.13636363636363635,0.20449489123269615,0.6379866726170189,0.4409768173255073,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-09,22,0.0,0.13636363636363635,0.18949268339955416,0.6488018838132912,0.4072544034864718,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-10,22,0.0,0.09090909090909091,0.2009159539647345,0.7008757290573437,0.4295294980614064,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-11,22,0.0,0.13636363636363635,0.15082455930445882,0.6814627909470721,0.36205271375839176,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
2023-04-12,22,0.0,0.045454545454545456,0.13729266082463032,0.5850056262823444,0.3550062450163358,current_cohort_btc_dominant_or_risk_off,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
