event_id,event_date,event_label,aligned_date,universe,window_days,pre_window_return,post_window_return,method_note
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,btc,10,0.11477017226514286,-0.06877255770222279,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,btc,20,0.09456386422109708,-0.09996663734797229,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,clean_risk_ex_btc_eth,1,-0.02343704209850317,-0.0009679342223603005,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,clean_risk_ex_btc_eth,5,0.027333003377547183,0.01117347363753618,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,clean_risk_ex_btc_eth,10,0.0903877391348702,-0.1024479834224108,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,clean_risk_ex_btc_eth,20,0.0885068301893499,-0.12992461673446076,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,eth,1,0.011591399535879177,-0.04209039385813296,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,eth,5,0.01587551588864078,-0.06033052156486707,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,eth,10,0.09752008823065994,-0.14346335609162308,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,eth,20,0.05679028827511301,-0.21711293202946946,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,top10_ex_btc_eth,1,-0.017849074678626176,0.0017976224799756135,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,top10_ex_btc_eth,5,0.04562820098453568,0.016283750033885047,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,top10_ex_btc_eth,10,0.13320227315950461,-0.09893175312667668,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,top10_ex_btc_eth,20,0.127052279340387,-0.13085749772127753,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,top50_ex_btc_eth,1,-0.020079914615170447,-0.005102825271792288,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,top50_ex_btc_eth,5,0.026159165154937103,0.004757183202224846,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,top50_ex_btc_eth,10,0.09113737242729258,-0.10525471880959492,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
eth_spot_etf_launch,2024-07-23,US ETH spot-ETF trading begins.,2024-07-23,top50_ex_btc_eth,20,0.0854945637436344,-0.13751709165459625,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,btc,1,-0.06982036341068165,0.03714137445325827,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,btc,5,-0.16580086580086584,0.1284750537474979,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,btc,10,-0.20559481743227315,0.06798131811105312,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,btc,20,-0.171971394370952,0.19108162206242074,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,clean_risk_ex_btc_eth,1,-0.06542144745425515,0.05534782743092603,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,clean_risk_ex_btc_eth,5,-0.2080632307157112,0.1501945325783709,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,clean_risk_ex_btc_eth,10,-0.23754862828304724,0.106933422271277,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,clean_risk_ex_btc_eth,20,-0.22023441745960437,0.22095332100914744,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,eth,1,-0.09946541208750237,0.016509150821938823,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,eth,5,-0.2528393977260074,0.0796520990383458,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,eth,10,-0.2631208075187834,0.06384669837682111,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,eth,20,-0.29916124371513086,0.13641575903594538,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,top10_ex_btc_eth,1,-0.06620301028967479,0.0527336631686075,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,top10_ex_btc_eth,5,-0.21666176002605675,0.14548578599518946,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,top10_ex_btc_eth,10,-0.23914017442989988,0.10578958597939803,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,top10_ex_btc_eth,20,-0.2026587992318969,0.22106848713731098,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,top50_ex_btc_eth,1,-0.06877854477128387,0.05095298674066884,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,top50_ex_btc_eth,5,-0.21081508823906492,0.14276376349189657,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,top50_ex_btc_eth,10,-0.23856550811232058,0.10168995833658401,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
yen_carry_unwind_2024,2024-08-05,Yen-carry unwind; global vol spike.,2024-08-05,top50_ex_btc_eth,20,-0.2262997643281044,0.21022826589853705,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,btc,1,-0.002628431945523091,0.005921111184922889,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,btc,5,0.0025465105976381075,-0.032280064510981754,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,btc,10,0.047906583703460015,-0.05840093594990803,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,btc,20,0.034928488860626716,0.043474031223206255,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,clean_risk_ex_btc_eth,1,0.02743861181475271,0.005265333023037444,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,clean_risk_ex_btc_eth,5,0.013801630490192451,-0.06554495664585336,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,clean_risk_ex_btc_eth,10,0.11411301049901179,-0.10056026510694549,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,clean_risk_ex_btc_eth,20,0.09151814327146313,-0.004045753510412364,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,eth,1,0.019426505109273684,-0.00024654053122386,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,eth,5,-0.02486236662425767,-0.08533030251814899,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,eth,10,0.06685274298732091,-0.12491947371865131,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,eth,20,0.01868158277343812,-0.02993189283274489,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,top10_ex_btc_eth,1,0.027448361271090294,0.0005306102261277701,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,top10_ex_btc_eth,5,0.015506562157681314,-0.06759196356978814,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,top10_ex_btc_eth,10,0.11756156319971267,-0.09881546727297774,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,top10_ex_btc_eth,20,0.09538962942507578,0.01094061879346353,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,top50_ex_btc_eth,1,0.025388452451147625,0.004654013037185045,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,top50_ex_btc_eth,5,0.009112049089473162,-0.06513428635565488,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,top50_ex_btc_eth,10,0.10389917074866384,-0.09921154699730095,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
sec_generic_etp_listing_standards_2025,2025-09-17,"SEC approves generic listing standards for commodity-based trust shares, including crypto asset commodity ETP context.",2025-09-17,top50_ex_btc_eth,20,0.07939363197756388,-0.006143826796979224,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,btc,1,-0.06981452353643802,-0.02074724283604612,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,btc,5,-0.08343261952571923,-0.022023257049488154,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,btc,10,-0.007213266949705366,-0.022907502423813564,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,btc,20,-0.02172374826693113,-0.04382419674842031,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,clean_risk_ex_btc_eth,1,-0.14905286297364928,-0.008228519681312663,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,clean_risk_ex_btc_eth,5,-0.15641719933266507,0.026199606175786316,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,clean_risk_ex_btc_eth,10,-0.0883660809475294,0.013915969882538626,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,clean_risk_ex_btc_eth,20,-0.15528581544732256,-0.01437023031658835,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,eth,1,-0.12200946876849528,-0.022529438987960337,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,eth,5,-0.15052938449179265,0.03846082242857163,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,eth,10,-0.07446439671947769,0.037322997007133374,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,eth,20,-0.14417571207768376,-0.008691519467524778,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,top10_ex_btc_eth,1,-0.130989667989315,-0.011803411490128979,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,top10_ex_btc_eth,5,-0.1379341687654131,0.022043143443323032,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,top10_ex_btc_eth,10,-0.06321644826176143,0.011775914773573426,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,top10_ex_btc_eth,20,-0.12816459559175475,-0.023873641316918492,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,top50_ex_btc_eth,1,-0.13868941001315904,-0.010177691243497544,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,top50_ex_btc_eth,5,-0.14768187202451855,0.025068066841707815,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,top50_ex_btc_eth,10,-0.08082923689016919,0.014349288958049211,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
crypto_liquidation_tariff_shock_2025,2025-10-10,Reported crypto liquidation shock around US-China tariff escalation; reference stress episode.,2025-10-10,top50_ex_btc_eth,20,-0.14492608161031217,-0.019672767865907326,"Current-top50 exploratory ex-stablecoin cohort from DefiLlama daily OHLCV. Use for current-cohort diagnostics only; it is survivorship-biased, not point-in-time, and not the primary altseason backtest."
