date,btc_mvrv,btc_mvrv_lag1,btc_mvrv_percentile_lagged,btc_mvrv_z_365_lagged,btc_realized_price_gap_lag1,btc_mvrv_quintile_lagged
2021-10-01,2.27391658,2.07459773,0.608150470219436,-0.72255597623178,2.07459773009025,Q4
2021-10-02,2.24616533,2.27391658,0.661971830985915,-0.407065091322257,2.27391658056911,Q4
2021-10-03,2.2711077,2.24616533,0.6484375,-0.454989785268443,2.24616533233928,Q4
2021-10-04,2.31574826,2.2711077,0.65990639625585,-0.418442274368545,2.27110770205469,Q4
2021-10-05,2.41498584,2.31574826,0.68380062305296,-0.350012882583839,2.3157482565475,Q4
2021-10-06,2.5772523,2.41498584,0.723172628304821,-0.193302466558622,2.4149858427333,Q4
2021-10-07,2.49505402,2.5772523,0.765527950310559,0.0654943554903775,2.57725230159888,Q4
2021-10-08,2.49730901,2.49505402,0.744186046511628,-0.0715344488346074,2.49505401896961,Q4
2021-10-09,2.540719,2.49730901,0.744582043343653,-0.0713856074405544,2.4973090072777,Q4
2021-10-10,2.52340004,2.540719,0.757341576506955,-0.0041150705285545,2.54071900055752,Q4
2021-10-11,2.64550174,2.52340004,0.75,-0.0357169407480657,2.52340004079451,Q4
2021-10-12,2.56991213,2.64550174,0.776579352850539,0.160718242567901,2.64550174396704,Q4
2021-10-13,2.62674177,2.56991213,0.764615384615385,0.0335068507382612,2.56991212652198,Q4
2021-10-14,2.61776941,2.62674177,0.774193548387097,0.12348029784,2.62674177305887,Q4
2021-10-15,2.80067823,2.61776941,0.773006134969325,0.105295403553388,2.61776940750417,Q4
2021-10-16,2.75811307,2.80067823,0.802450229709035,0.403362136845084,2.80067822790696,Q5 high
2021-10-17,2.7843312,2.75811307,0.788990825688073,0.329324041594271,2.75811306760599,Q4
2021-10-18,2.79556291,2.7843312,0.796946564885496,0.369015490773653,2.78433120213242,Q4
2021-10-19,2.87654055,2.79556291,0.80030487804878,0.383950997447059,2.79556290959387,Q5 high
2021-10-20,2.93424633,2.87654055,0.823439878234399,0.514725419770598,2.87654054852316,Q5 high
2021-10-21,2.75184436,2.93424633,0.838905775075988,0.606786422743364,2.93424632741461,Q5 high
2021-10-22,2.68254411,2.75184436,0.783004552352049,0.299618895789742,2.7518443584525,Q4
2021-10-23,2.70713826,2.68254411,0.774242424242424,0.181149532831136,2.68254411450876,Q4
2021-10-24,2.68226073,2.70713826,0.777609682299546,0.219300608233688,2.70713825615506,Q4
2021-10-25,2.76861007,2.68226073,0.77190332326284,0.174904934849023,2.68226072575942,Q4
2021-10-26,2.6415394,2.76861007,0.787330316742081,0.316405674985057,2.76861007257609,Q4
2021-10-27,2.56076988,2.6415394,0.76355421686747,0.100641875618163,2.64153939769471,Q4
2021-10-28,2.64869768,2.56076988,0.745864661654135,-0.0370685050637082,2.56076988321836,Q4
2021-10-29,2.71417261,2.64869768,0.765765765765766,0.107965648173094,2.64869768460189,Q4
2021-10-30,2.69576283,2.71417261,0.779610194902549,0.215292876343395,2.7141726118464,Q4
2021-10-31,2.66659563,2.69576283,0.772455089820359,0.1816232356497,2.69576282571929,Q4
2021-11-01,2.63684644,2.66659563,0.765321375186846,0.130003549184368,2.66659562711377,Q4
2021-11-02,2.72073361,2.63684644,0.758208955223881,0.0774096339192245,2.63684643535689,Q4
2021-11-03,2.69557434,2.72073361,0.780923994038748,0.216198002853732,2.72073360575547,Q4
2021-11-04,2.63008998,2.69557434,0.770833333333333,0.171096269538804,2.6955743393367,Q4
2021-11-05,2.6044699,2.63008998,0.75482912332838,0.0580094085660904,2.63008998451122,Q4
2021-11-06,2.62407633,2.6044699,0.747774480712166,0.0133024676601678,2.6044699035244,Q4
2021-11-07,2.69762375,2.62407633,0.751111111111111,0.0450390605235004,2.62407633133641,Q4
2021-11-08,2.86135882,2.69762375,0.773668639053254,0.167381255026584,2.69762374514731,Q4
2021-11-09,2.82422092,2.86135882,0.825701624815362,0.442281889930466,2.86135881746694,Q5 high
2021-11-10,2.72902346,2.82422092,0.811209439528024,0.37674811291077,2.82422092432425,Q5 high
2021-11-11,2.71943688,2.72902346,0.780559646539028,0.213099442934625,2.72902346037381,Q4
2021-11-12,2.65655866,2.71943688,0.777941176470588,0.194892777242187,2.71943688092787,Q4
2021-11-13,2.6647036,2.65655866,0.757709251101322,0.0868321402042751,2.65655866131466,Q4
2021-11-14,2.7090666,2.6647036,0.758064516129032,0.0992675653025409,2.66470360258068,Q4
2021-11-15,2.62267105,2.7090666,0.774524158125915,0.172831777765363,2.70906660106154,Q4
2021-11-16,2.4745244,2.62267105,0.741228070175439,0.0245795161862012,2.6226710543593,Q4
2021-11-17,2.48242306,2.4745244,0.696350364963504,-0.227500596046072,2.47452440499538,Q4
2021-11-18,2.3429241,2.48242306,0.698250728862974,-0.213872650162796,2.48242305769051,Q4
2021-11-19,2.39201429,2.3429241,0.650655021834061,-0.45002162764982,2.34292409642309,Q4
2021-11-20,2.45791626,2.39201429,0.668604651162791,-0.366010609298007,2.39201428847644,Q4
2021-11-21,2.41273944,2.45791626,0.687953555878084,-0.253362267050461,2.45791626010105,Q4
2021-11-22,2.31604185,2.41273944,0.676811594202899,-0.329200417810987,2.4127394376463,Q4
2021-11-23,2.36800042,2.31604185,0.636758321273517,-0.492167362684632,2.31604185446652,Q4
2021-11-24,2.35013354,2.36800042,0.657514450867052,-0.40308506836498,2.36800041702418,Q4
2021-11-25,2.40791327,2.35013354,0.649350649350649,-0.432006602100146,2.35013353585135,Q4
2021-11-26,2.19884969,2.40791327,0.675792507204611,-0.333213217564442,2.4079132673012,Q4
2021-11-27,2.23971757,2.19884969,0.585611510791367,-0.68699411366096,2.19884968679484,Q3
2021-11-28,2.34344764,2.23971757,0.597701149425287,-0.617093683335252,2.23971757030814,Q3
2021-11-29,2.35875374,2.34344764,0.648493543758967,-0.440849524747839,2.34344763891025,Q4
2021-11-30,2.32291553,2.35875374,0.651862464183381,-0.414328122589894,2.35875374396079,Q4
2021-12-01,2.32830607,2.32291553,0.638054363376252,-0.473407143026373,2.32291552906732,Q4
2021-12-02,2.29975768,2.32830607,0.64,-0.463279747648347,2.32830606931559,Q4
2021-12-03,2.18382279,2.29975768,0.62339514978602,-0.510258833354317,2.29975768352708,Q4
2021-12-04,2.01368974,2.18382279,0.576923076923077,-0.704290722064787,2.18382279355689,Q3
2021-12-05,2.0242446,2.01368974,0.526315789473684,-0.98886326178024,2.01368973531793,Q3
2021-12-06,2.06930478,2.0242446,0.532670454545455,-0.967444584817702,2.02424460120172,Q3
2021-12-07,2.06860918,2.06930478,0.553191489361702,-0.888162999759288,2.06930477742928,Q3
2021-12-08,2.06472079,2.06860918,0.552407932011331,-0.886292988911942,2.06860918297988,Q3
2021-12-09,1.94679609,2.06472079,0.551626591230552,-0.890432166497071,2.06472079028976,Q3
2021-12-10,1.93119463,1.94679609,0.495762711864407,-1.08501862330991,1.94679608887847,Q3
2021-12-11,2.02233032,1.93119463,0.482369534555712,-1.10747161188677,1.93119462747129,Q3
2021-12-12,2.04966981,2.02233032,0.529577464788732,-0.952080363374575,2.02233031604225,Q3
2021-12-13,1.91340582,2.04966981,0.547116736990155,-0.903501191640559,2.04966980887892,Q3
2021-12-14,1.97829366,1.91340582,0.470505617977528,-1.12717464516412,1.91340582043237,Q3
2021-12-15,2.00099833,1.97829366,0.509116409537167,-1.01503058399985,1.97829365528817,Q3
2021-12-16,1.94932113,2.00099833,0.518207282913165,-0.97365271664016,2.00099832954294,Q3
2021-12-17,1.89012236,1.94932113,0.497902097902098,-1.054766449397,1.94932113097249,Q3
2021-12-18,1.9193289,1.89012236,0.45391061452514,-1.14716454129386,1.89012236189155,Q3
2021-12-19,1.91234655,1.9193289,0.471408647140865,-1.09290264432948,1.91932889888559,Q3
2021-12-20,1.92323049,1.91234655,0.466573816155989,-1.09857762562019,1.9123465482908,Q3
2021-12-21,2.00292787,1.92323049,0.478442280945758,-1.07491681742769,1.92323048563213,Q3
2021-12-22,1.9897362,2.00292787,0.522222222222222,-0.938564378235701,2.00292786993414,Q3
2021-12-23,2.0794511,1.9897362,0.517337031900139,-0.955563198716878,1.98973620409501,Q3
2021-12-24,2.07723001,2.0794511,0.56786703601108,-0.803689721826868,2.07945110188459,Q3
2021-12-25,2.06048778,2.07723001,0.564315352697095,-0.803579285663585,2.07723001232195,Q3
2021-12-26,2.07533747,2.06048778,0.556629834254144,-0.826985867013372,2.06048777650077,Q3
2021-12-27,2.07015717,2.07533747,0.564137931034483,-0.798064682331392,2.07533747377849,Q3
2021-12-28,1.9426363,2.07015717,0.56198347107438,-0.802241273591152,2.07015717202609,Q3
2021-12-29,1.89971555,1.9426363,0.485557083906465,-1.00702154695555,1.94263630267477,Q3
2021-12-30,1.92634559,1.89971555,0.45467032967033,-1.07186280424528,1.89971555283325,Q3
2021-12-31,1.88817741,1.92634559,0.474622770919067,-1.02238953845025,1.92634559114561,Q3
2022-01-01,1.95052858,1.88817741,0.445205479452055,-1.07928174101911,1.88817740632136,Q3
2022-01-02,1.93285259,1.95052858,0.499316005471956,-0.971291236508891,1.95052858278173,Q3
2022-01-03,1.89906318,1.93285259,0.48224043715847,-0.995159611406369,1.93285258660934,Q3
2022-01-04,1.87441364,1.89906318,0.452933151432469,-1.0455185373357,1.89906317922375,Q3
2022-01-05,1.77790568,1.87441364,0.430517711171662,-1.08038634212741,1.87441363701499,Q3
2022-01-06,1.76609805,1.77790568,0.370068027210884,-1.23353151905836,1.77790568216164,Q2
2022-01-07,1.7070916,1.76609805,0.360054347826087,-1.24782386867542,1.76609804839154,Q2
2022-01-08,1.71291197,1.7070916,0.30393487109905,-1.34116748339588,1.70709160376373,Q2
2022-01-09,1.72076958,1.71291197,0.314363143631436,-1.32718606733928,1.71291197079178,Q2
2022-01-10,1.72009317,1.72076958,0.324763193504736,-1.30913726383199,1.72076958239806,Q2
2022-01-11,1.75823843,1.72009317,0.324324324324324,-1.30400513291541,1.72009316509837,Q2
2022-01-12,1.80561252,1.75823843,0.357624831309042,-1.23317258940282,1.75823843281238,Q2
2022-01-13,1.7511854,1.80561252,0.394878706199461,-1.14724952278628,1.80561252367865,Q2
2022-01-14,1.77224493,1.7511854,0.349932705248991,-1.23218215536993,1.75118539880882,Q2
2022-01-15,1.77259042,1.77224493,0.372311827956989,-1.19119463436115,1.77224492592642,Q2
2022-01-16,1.77226298,1.77259042,0.373154362416107,-1.18423417491966,1.77259041611835,Q2
2022-01-17,1.73795424,1.77226298,0.372654155495979,-1.1782921378524,1.77226297750105,Q2
2022-01-18,1.74497411,1.73795424,0.340026773761713,-1.22913456795986,1.73795423931165,Q2
2022-01-19,1.71856742,1.74497411,0.344919786096257,-1.21069213365673,1.74497411273387,Q2
2022-01-20,1.67846886,1.71856742,0.320427236315087,-1.24805081351491,1.71856741927246,Q2
2022-01-21,1.51240596,1.67846886,0.262666666666667,-1.30786291945605,1.67846886450727,Q2
2022-01-22,1.45825805,1.51240596,0.0985352862849534,-1.57631289350245,1.5124059644681,Q1 low
2022-01-23,1.50718402,1.45825805,0.0824468085106382,-1.65530900493391,1.45825804707484,Q1 low
2022-01-24,1.52866586,1.50718402,0.095617529880478,-1.56320810745445,1.50718401595214,Q1 low
2022-01-25,1.54113931,1.52866586,0.107427055702918,-1.51756234490235,1.5286658574898,Q1 low
2022-01-26,1.53548968,1.54113931,0.11523178807947,-1.48732295784582,1.54113931293388,Q1 low
2022-01-27,1.55170098,1.53548968,0.111111111111111,-1.48712061455707,1.53548968495279,Q1 low
2022-01-28,1.57686926,1.55170098,0.124174372523117,-1.4515272105258,1.55170098029218,Q1 low
2022-01-29,1.59801507,1.57686926,0.150395778364116,-1.40145857782884,1.57686926401325,Q1 low
2022-01-30,1.58804655,1.59801507,0.179183135704875,-1.3585122103083,1.59801507448269,Q1 low
2022-01-31,1.6128671,1.58804655,0.169736842105263,-1.36657150182821,1.58804655328918,Q1 low
2022-02-01,1.61369057,1.6128671,0.197109067017083,-1.31816353600306,1.61286656721949,Q1 low
2022-02-02,1.53970248,1.61369057,0.199475065616798,-1.30909702942476,1.61369056623753,Q1 low
2022-02-03,1.55843064,1.53970248,0.114023591087811,-1.42099090327487,1.5397024778195,Q1 low
2022-02-04,1.73361433,1.55843064,0.130890052356021,-1.38243336355092,1.55843064441337,Q1 low
2022-02-05,1.72479025,1.73361433,0.350326797385621,-1.09142336862411,1.73361433153806,Q2
2022-02-06,1.76595167,1.72479025,0.340731070496083,-1.09979517235806,1.724790247489,Q2
2022-02-07,1.82363956,1.76595167,0.379400260756193,-1.02732131059335,1.76595166523155,Q2
2022-02-08,1.83083838,1.82363956,0.428385416666667,-0.928288831825759,1.8236395619589,Q3
2022-02-09,1.84358466,1.83083838,0.431729518855657,-0.912955517004851,1.83083838107932,Q3
2022-02-10,1.80486568,1.84358466,0.44025974025974,-0.888202899575353,1.84358466483022,Q3
2022-02-11,1.75739186,1.80486568,0.412451361867704,-0.947445698018792,1.80486568071211,Q3
2022-02-12,1.75048571,1.75739186,0.369170984455958,-1.02219854184334,1.75739185546191,Q2
2022-02-13,1.74323996,1.75048571,0.36222509702458,-1.02962973111247,1.75048571204217,Q2
2022-02-14,1.76335786,1.74323996,0.355297157622739,-1.03757396232484,1.74323996067474,Q2
2022-02-15,1.84487543,1.76335786,0.378064516129032,-1.00035643387179,1.76335786326248,Q2
2022-02-16,1.81606398,1.84487543,0.444587628865979,-0.859341492643638,1.84487543113009,Q3
2022-02-17,1.6783309,1.81606398,0.427284427284427,-0.904461919561269,1.81606398415937,Q3
2022-02-18,1.65672201,1.6783309,0.27120822622108,-1.13628606581142,1.67833089960578,Q2
2022-02-19,1.66191897,1.65672201,0.245186136071887,-1.1704235915076,1.6567220061219,Q2
2022-02-20,1.59211338,1.66191897,0.251282051282051,-1.16109316687575,1.66191897164726,Q2
2022-02-21,1.53665989,1.59211338,0.172855313700384,-1.28167946534382,1.59211337872706,Q1 low
2022-02-22,1.58827305,1.53665989,0.108695652173913,-1.37953308586025,1.53665988714234,Q1 low
2022-02-23,1.54702439,1.58827305,0.169859514687101,-1.2860398172605,1.58827305485844,Q1 low
2022-02-24,1.59458615,1.54702439,0.118622448979592,-1.35339770286773,1.54702438934569,Q1 low
2022-02-25,1.63131282,1.59458615,0.178343949044586,-1.26340405666877,1.59458614968062,Q1 low
2022-02-26,1.62606749,1.63131282,0.213740458015267,-1.19185780403836,1.6313128216863,Q2
2022-02-27,1.56823352,1.62606749,0.210927573062262,-1.19499192894875,1.62606748547463,Q2
2022-02-28,1.79123554,1.56823352,0.137055837563452,-1.29162151006202,1.56823351634727,Q1 low
2022-03-01,1.84074712,1.79123554,0.41318124207858,-0.887456026774528,1.79123554285115,Q3
2022-03-02,1.81767191,1.84074712,0.450632911392405,-0.794437995765057,1.84074712376578,Q3
2022-03-03,1.75668863,1.81767191,0.436156763590392,-0.831462995142761,1.81767191405399,Q3
2022-03-04,1.62142862,1.75668863,0.376262626262626,-0.937130933196839,1.75668862672044,Q2
2022-03-05,1.63214062,1.62142862,0.209331651954603,-1.17631779060253,1.6214286247454,Q2
2022-03-06,1.59130679,1.63214062,0.217884130982368,-1.15143234735648,1.63214062052088,Q2
2022-03-07,1.57459089,1.59130679,0.174842767295597,-1.21987470750788,1.5913067913106,Q1 low
2022-03-08,1.60497633,1.57459089,0.148241206030151,-1.24526834324244,1.57459089075818,Q1 low
2022-03-09,1.73681088,1.60497633,0.188205771643664,-1.18555653194232,1.604976333264,Q1 low
2022-03-10,1.63477156,1.73681088,0.359649122807017,-0.940918738462362,1.73681088121272,Q2
2022-03-11,1.60430695,1.63477156,0.225281602002503,-1.12659969450018,1.63477156473992,Q2
2022-03-12,1.6071121,1.60430695,0.1875,-1.18164489704645,1.60430695280506,Q1 low
2022-03-13,1.56492735,1.6071121,0.193508114856429,-1.17434569330224,1.60711209861024,Q1 low
2022-03-14,1.6432625,1.56492735,0.134663341645885,-1.25479621581168,1.56492734898443,Q1 low
2022-03-15,1.62802847,1.6432625,0.240348692403487,-1.10465932052303,1.6432624968121,Q2
2022-03-16,1.70220188,1.62802847,0.217661691542289,-1.13082573563264,1.62802847372636,Q2
2022-03-17,1.69505098,1.70220188,0.320496894409938,-0.985151980827849,1.70220187591829,Q2
2022-03-18,1.7288314,1.69505098,0.307692307692308,-0.997490455773806,1.69505097969096,Q2
2022-03-19,1.74676197,1.7288314,0.360594795539033,-0.928944332756022,1.72883139771316,Q2
2022-03-20,1.70762322,1.74676197,0.377475247524752,-0.891286278872323,1.74676196605093,Q2
2022-03-21,1.6968128,1.70762322,0.326328800988875,-0.967243416114745,1.70762321571895,Q2
2022-03-22,1.75093984,1.6968128,0.308641975308642,-0.98670656528053,1.69681279508394,Q2
2022-03-23,1.77182702,1.75093984,0.38347718865598,-0.873568066842694,1.75093984056367,Q2
2022-03-24,1.81555613,1.77182702,0.410098522167488,-0.827428525414703,1.77182701816906,Q3
2022-03-25,1.81975891,1.81555613,0.448954489544895,-0.733918851027855,1.8155561317453,Q3
2022-03-26,1.82767195,1.81975891,0.453316953316953,-0.721048821162955,1.81975890997329,Q3
2022-03-27,1.92096516,1.82767195,0.458895705521472,-0.701004713938475,1.82767195460582,Q3
2022-03-28,1.92652052,1.92096516,0.522058823529412,-0.503477482119473,1.92096516008401,Q3
2022-03-29,1.93512263,1.92652052,0.528763769889841,-0.487638950481774,1.92652052262171,Q3
2022-03-30,1.91853337,1.93512263,0.536674816625917,-0.465317787756557,1.93512263369801,Q3
2022-03-31,1.85552201,1.91853337,0.517704517704518,-0.496492318385016,1.91853336524997,Q3
2022-04-01,1.88549504,1.85552201,0.471951219512195,-0.628026942516313,1.85552201240834,Q3
2022-04-02,1.86597647,1.88549504,0.495736906211937,-0.559681463885974,1.88549504009138,Q3
2022-04-03,1.8889928,1.86597647,0.479318734793187,-0.59882145763225,1.86597646859953,Q3
2022-04-04,1.89583161,1.8889928,0.499392466585662,-0.544288630509008,1.88899280290816,Q3
2022-04-05,1.85063195,1.89583161,0.504854368932039,-0.525276019474978,1.89583160761185,Q3
2022-04-06,1.75798533,1.85063195,0.467878787878788,-0.623247046199744,1.85063195244395,Q3
2022-04-07,1.76963607,1.75798533,0.387409200968523,-0.8297120256252,1.75798533046571,Q2
2022-04-08,1.72201197,1.76963607,0.400241837968561,-0.799727750208183,1.76963607205197,Q3
2022-04-09,1.74305482,1.72201197,0.344202898550725,-0.906334597250305,1.72201196964833,Q2
2022-04-10,1.7187078,1.74305482,0.36670687575392,-0.855246018119954,1.74305481894503,Q2
2022-04-11,1.61354114,1.7187078,0.339759036144578,-0.910382876970643,1.71870779870778,Q2
2022-04-12,1.63435261,1.61354114,0.199759326113117,-1.15685388372188,1.61354113821058,Q1 low
2022-04-13,1.67763901,1.63435261,0.221153846153846,-1.10685521643182,1.63435261406523,Q2
2022-04-14,1.62712471,1.67763901,0.279711884753902,-1.00497406864549,1.67763900699317,Q2
2022-04-15,1.65148799,1.62712471,0.211031175059952,-1.1291099589565,1.62712470616869,Q2
2022-04-16,1.64517863,1.65148799,0.247904191616766,-1.07103563037706,1.65148798641253,Q2
2022-04-17,1.61681969,1.64517863,0.239234449760765,-1.08705664089476,1.64517863142229,Q2
2022-04-18,1.66290988,1.61681969,0.201911589008363,-1.15780167676622,1.61681968799756,Q2
2022-04-19,1.69044261,1.66290988,0.26491646778043,-1.03778614302752,1.6629098799497,Q2
2022-04-20,1.68450144,1.69044261,0.299165673420739,-0.964175582523664,1.69044260527588,Q2
2022-04-21,1.64507397,1.68450144,0.294047619047619,-0.976232929677974,1.68450143786277,Q2
2022-04-22,1.6149408,1.64507397,0.237812128418549,-1.07336702022002,1.6450739691467,Q2
2022-04-23,1.60466522,1.6149408,0.200712589073634,-1.14580250770175,1.61494080304918,Q2
2022-04-24,1.60529524,1.60466522,0.180308422301305,-1.16673893633401,1.60466521821125,Q1 low
2022-04-25,1.64588669,1.60529524,0.182464454976303,-1.15915462267719,1.60529524050684,Q1 low
2022-04-26,1.55293702,1.64588669,0.246153846153846,-1.04821725217419,1.64588668559783,Q2
2022-04-27,1.59920077,1.55293702,0.117021276595745,-1.28480645575434,1.55293701602609,Q1 low
2022-04-28,1.6196861,1.59920077,0.177095631641086,-1.16018955119329,1.59920076575276,Q1 low
2022-04-29,1.57396365,1.6196861,0.20872641509434,-1.10257780995712,1.61968609974252,Q2
2022-04-30,1.53544408,1.57396365,0.141342756183746,-1.21777642459256,1.57396365102497,Q1 low
2022-05-01,1.57026452,1.53544408,0.0988235294117647,-1.31670989934167,1.53544407821869,Q1 low
2022-05-02,1.57402271,1.57026452,0.136310223266745,-1.22198923973365,1.57026452398512,Q1 low
2022-05-03,1.54379423,1.57402271,0.144366197183099,-1.20877923386406,1.57402270597108,Q1 low
2022-05-04,1.6226138,1.54379423,0.107854630715123,-1.28699964055498,1.5437942297897,Q1 low
2022-05-05,1.4966794,1.6226138,0.217798594847775,-1.06969628082968,1.62261379634371,Q2
2022-05-06,1.47605454,1.4966794,0.0818713450292397,-1.40768858958384,1.49667940057334,Q1 low
2022-05-07,1.45471967,1.47605454,0.0794392523364486,-1.4597617286373,1.47605453603027,Q1 low
2022-05-08,1.39763798,1.45471967,0.072345390898483,-1.5144111864966,1.45471966584448,Q1 low
2022-05-09,1.24194031,1.39763798,0.0652680652680652,-1.66858041807246,1.3976379766309,Q1 low
2022-05-10,1.28329926,1.24194031,0.0302677532013969,-2.09142132074219,1.24194030505153,Q1 low
2022-05-11,1.20596637,1.28329926,0.041860465116279,-1.96789383915512,1.28329925988191,Q1 low
2022-05-12,1.20920334,1.20596637,0.0220673635307781,-2.1716952428347,1.20596636729885,Q1 low
2022-05-13,1.22273675,1.20920334,0.0243619489559164,-2.14449617677944,1.20920334175969,Q1 low
2022-05-14,1.254987,1.22273675,0.0289687137891077,-2.09009844677578,1.22273675328791,Q1 low
2022-05-15,1.30723759,1.254987,0.0439814814814814,-1.98629688908487,1.25498700435114,Q1 low
2022-05-16,1.24773747,1.30723759,0.053179190751445,-1.82902253922014,1.30723758635829,Q1 low
2022-05-17,1.27265869,1.24773747,0.0392609699769053,-1.97534392434809,1.24773746880422,Q1 low
2022-05-18,1.20155293,1.27265869,0.0461361014994233,-1.89213366531372,1.27265868754012,Q1 low
2022-05-19,1.27099942,1.20155293,0.0195852534562211,-2.06626753874225,1.2015529316358,Q1 low
2022-05-20,1.22512943,1.27099942,0.0471806674338319,-1.86614879653313,1.27099941590175,Q1 low
2022-05-21,1.23594633,1.22512943,0.0310344827586206,-1.9726685034499,1.22512943161493,Q1 low
2022-05-22,1.27208882,1.23594633,0.0344431687715269,-1.92924770320309,1.23594632752694,Q1 low
2022-05-23,1.22283717,1.27208882,0.0504587155963302,-1.82046906169254,1.2720888246926,Q1 low
2022-05-24,1.24635065,1.22283717,0.0309278350515463,-1.93748024029956,1.22283717275271,Q1 low
2022-05-25,1.24237605,1.24635065,0.0434782608695652,-1.86153563549977,1.24635065165824,Q1 low
2022-05-26,1.22893583,1.24237605,0.04,-1.85805309683451,1.24237605269098,Q1 low
2022-05-27,1.20727519,1.22893583,0.0342465753424657,-1.87850592291468,1.22893582642235,Q1 low
2022-05-28,1.2247228,1.20727519,0.0239452679589509,-1.91958466433827,1.20727519049782,Q1 low
2022-05-29,1.24349603,1.2247228,0.0330296127562642,-1.86187727377856,1.22472280397916,Q1 low
2022-05-30,1.33878775,1.24349603,0.0466439135381114,-1.80259478514228,1.2434960333721,Q1 low
2022-05-31,1.34116777,1.33878775,0.0772727272727272,-1.55078369172312,1.33878775156929,Q1 low
2022-06-01,1.25819498,1.34116777,0.0783200908059023,-1.53593557626325,1.34116776570871,Q1 low
2022-06-02,1.28926436,1.25819498,0.0566893424036281,-1.73547852375342,1.25819497582025,Q1 low
2022-06-03,1.25691208,1.28926436,0.0634201585503963,-1.646455941702,1.2892643604006,Q1 low
2022-06-04,1.26516236,1.25691208,0.0565610859728506,-1.71602041525014,1.25691207789773,Q1 low
2022-06-05,1.26792352,1.26516236,0.0587570621468926,-1.68462837678888,1.26516236475314,Q1 low
2022-06-06,1.32997465,1.26792352,0.0598194130925507,-1.66792307297836,1.26792351815113,Q1 low
2022-06-07,1.32255056,1.32997465,0.0811724915445321,-1.50544957871014,1.32997465233696,Q1 low
2022-06-08,1.28423338,1.32255056,0.0799549549549549,-1.5171709855955,1.32255055797499,Q1 low
2022-06-09,1.2804587,1.28423338,0.0663667041619797,-1.60430820271534,1.28423337835907,Q1 low
2022-06-10,1.23840749,1.2804587,0.0651685393258427,-1.60372957977572,1.28045869953032,Q1 low
2022-06-11,1.21096564,1.23840749,0.0392817059483726,-1.69630731742436,1.23840749008851,Q1 low
2022-06-12,1.13409537,1.21096564,0.0269058295964125,-1.75154768799139,1.21096563794882,Q1 low
2022-06-13,0.96752945,1.13409537,0.0145576707726763,-1.92504144417481,1.13409537282662,Q1 low
2022-06-14,0.96047769,0.96752945,0.0055928411633109,-2.30588262830996,0.967529448474157,Q1 low
2022-06-15,0.98518857,0.96047769,0.0055865921787709,-2.29905146137604,0.960477687147893,Q1 low
2022-06-16,0.89312259,0.98518857,0.0089285714285714,-2.21805168280157,0.985188567804598,Q1 low
2022-06-17,0.89909245,0.89312259,0.0011148272017837,-2.41063304597828,0.893122591869738,Q1 low
2022-06-18,0.83743107,0.89909245,0.0022271714922048,-2.37129962753712,0.899092452875265,Q1 low
2022-06-19,0.90851404,0.83743107,0,-2.48801224683225,0.837431071082283,Q1 low
2022-06-20,0.90970367,0.90851404,0.0055555555555555,-2.30061534207269,0.90851403744918,Q1 low
2022-06-21,0.91770721,0.90970367,0.0066592674805771,-2.27595481319224,0.909703673788862,Q1 low
2022-06-22,0.8869822,0.91770721,0.007760532150776,-2.23909623352539,0.917707213275489,Q1 low
2022-06-23,0.9377512,0.8869822,0.0022148394241417,-2.28842713278045,0.886982196885315,Q1 low
2022-06-24,0.94418607,0.9377512,0.0110619469026548,-2.15556360505497,0.937751203300355,Q1 low
2022-06-25,0.95516629,0.94418607,0.0121546961325966,-2.12301424584669,0.9441860747047,Q1 low
2022-06-26,0.93545384,0.95516629,0.0132450331125827,-2.08292038900195,0.95516628918156,Q1 low
2022-06-27,0.92290879,0.93545384,0.0110253583241455,-2.10991338802075,0.935453836213171,Q1 low
2022-06-28,0.90334105,0.92290879,0.0099118942731277,-2.11926148929584,0.922908788947974,Q1 low
2022-06-29,0.89708392,0.90334105,0.0055005500550055,-2.14338149813904,0.90334105314818,Q1 low
2022-06-30,0.8943249,0.89708392,0.0043956043956043,-2.13776044074047,0.897083917078615,Q1 low
2022-07-01,0.86387635,0.8943249,0.0043907793633369,-2.12506484322838,0.894324904802195,Q1 low
2022-07-02,0.86316411,0.86387635,0.0021929824561403,-2.17153188444119,0.863876347798009,Q1 low
2022-07-03,0.8671058,0.86316411,0.0021905805038335,-2.15420384460735,0.863164111240866,Q1 low
2022-07-04,0.90821691,0.8671058,0.0043763676148796,-2.12715446957751,0.867105801606507,Q1 low
2022-07-05,0.90607029,0.90821691,0.0131147540983606,-2.02362597534711,0.908216911526696,Q1 low
2022-07-06,0.92539161,0.90607029,0.0131004366812227,-2.01221146268643,0.906070291507424,Q1 low
2022-07-07,0.97351934,0.92539161,0.0207197382769901,-1.95677487016181,0.925391612235993,Q1 low
2022-07-08,0.97268321,0.97351934,0.0305010893246187,-1.84389681140053,0.973519341010371,Q1 low
2022-07-09,0.97395989,0.97268321,0.030467899891186,-1.8332404197554,0.972683208763964,Q1 low
2022-07-10,0.94150609,0.97395989,0.0326086956521739,-1.81804903447816,0.973959889901112,Q1 low
2022-07-11,0.90352845,0.94150609,0.023887079261672,-1.87114084717467,0.941506094548791,Q1 low
2022-07-12,0.87518079,0.90352845,0.0119305856832971,-1.93372971420162,0.903528446392027,Q1 low
