date,PC1,PC2,PC3
2024-11-30,2.05001166392569,-1.31556487102473,-3.41669086192783
2024-12-01,2.70121570045992,0.41739980801374,-0.792590306785166
2024-12-02,-0.0737503487668918,-0.237316027361237,2.22140277481747
2024-12-03,5.22637453517191,-18.2513524351742,1.76623725861546
2024-12-04,-0.491889448471351,6.05998358588978,-1.51129394712289
2024-12-05,-0.218134303910028,-0.338291679922549,-2.40512170279239
2024-12-06,2.67398076165092,0.104977611839527,-1.02752876485226
2024-12-07,1.13929773901136,0.591048461677078,-0.1957354889931
2024-12-08,0.474917036680852,0.266698970332665,0.0246662041160555
2024-12-09,-8.54077506750942,3.80509160046904,-2.88353936989592
2024-12-10,-0.0809853694978022,-0.806574397084332,0.0394063353016322
2024-12-11,4.68300510091646,-1.23811714558673,-0.94905108459536
2024-12-12,0.545391639812992,-1.90669902116485,-1.37182590158104
2024-12-13,1.04516180798163,0.32968683172037,-0.805787781431773
2024-12-14,-0.325423202405061,-0.590262534961825,-3.67802742966285
2024-12-15,1.98522800301373,0.308209917858208,0.62904630828071
2024-12-16,0.177031853325599,-1.49606886818401,-2.03744968591711
2024-12-17,-1.05317260908926,1.99803574432107,0.148791518206232
2024-12-18,-5.82147898236734,1.18227146575064,0.0151062822140172
2024-12-19,-3.37464517753247,-0.669417442910729,-1.85113507841477
2024-12-20,1.78377773797117,-0.434973008174212,-2.10125539375808
2024-12-21,-1.50610713933187,-0.225119002840756,-1.52016625687446
2024-12-22,-1.71193341593268,0.595158866009971,2.07638355535939
2024-12-23,2.79565288691364,-0.705972963412075,0.993886234350305
2024-12-24,2.61655588972319,-0.0211626394473246,-0.176352007538793
2024-12-25,-0.346726027311042,0.361934925945487,1.839703663284
2024-12-26,-3.42463940890165,-0.471122242070975,-0.637325112000978
2024-12-27,-0.0811777969567113,-0.656966504695318,0.221055172639296
2024-12-28,2.35177912514834,-0.0366208928246296,-0.708388392865998
2024-12-29,-2.08153681636754,0.170830510581083,0.362764082109722
2024-12-30,-0.318440079386321,0.399532244073787,0.265547141961696
2024-12-31,-0.428685581060261,0.58730844844478,1.56785159168629
2025-01-01,2.48926097351138,0.381424923270431,-0.778616651966089
2025-01-02,2.14567951591301,0.553820601308106,2.45146581801114
2025-01-03,3.57560819420813,0.352133268939872,-0.0348673359842117
2025-01-04,0.356804935694486,0.0313145421490493,-0.325407296699882
2025-01-05,-0.540731993760516,0.773772995612236,0.11966191840635
2025-01-06,1.74078541173241,-0.485317576720099,-0.267343390921885
2025-01-07,-5.67330326886145,0.721621723339513,-0.331510309625908
2025-01-08,-1.02573760796084,0.330309151812157,0.65955243784973
2025-01-09,-3.22702557232151,0.867960945331467,1.05056822225524
2025-01-10,1.979763931179,-0.0557382325017017,0.23400075449717
2025-01-11,1.5260129339409,1.05135088878615,0.295816066670166
2025-01-12,-0.774973162216645,0.592420571473164,-0.677291702672962
2025-01-13,-0.815338492300359,0.901209264122634,-0.652815959972865
2025-01-14,2.58440081347757,0.679727672389197,-0.548353692289918
2025-01-15,5.65669158949996,-0.415448739180984,0.540872164116433
2025-01-16,-0.375667472450835,0.334353741618146,0.396054949393818
