spec,regressor,beta,hac_se,t,p,label,n,r2,adj_r2
no_winsor_post_etf,const,-0.0017294769433752577,0.0006317403632682076,-2.737638821157612,0.0061881996528314965,no_winsor,821,0.23328646041128764,0.22952806070742138
no_winsor_post_etf,btc_etf_intensity,47.30223868918528,5.529758216565043,8.554124219660427,1.1876695840661905e-17,no_winsor,821,0.23328646041128764,0.22952806070742138
no_winsor_post_etf,spy_ret,0.46041545984909776,0.16458225825915002,2.7974792952721,0.005150306807052258,no_winsor,821,0.23328646041128764,0.22952806070742138
no_winsor_post_etf,VIXCLS_d1,-0.002499871833249065,0.0008587420728205893,-2.9110857757767565,0.003601751253596021,no_winsor,821,0.23328646041128764,0.22952806070742138
no_winsor_post_etf,DGS10_d1,0.020920075881192022,0.022806983947428323,0.917266216761245,0.35900315569708985,no_winsor,821,0.23328646041128764,0.22952806070742138
