event_date,same_day_btc_return,btc_realized_vol_30d,btc_total_liq_usd,btc_total_liq_to_lag_oi_pct,btc_total_liq_to_lag_mcap_bps,btc_funding_z_lag1,event_id,post_3d_return_plus1_to_plus3,post_10d_return_plus1_to_plus10,post_window_convention,note
2021-04-18,-0.0655370803291308,0.5830298774080338,2465212739.195429,17.572828444093265,21.972330594669543,-0.4038905235978879,top_liquidation_01,-0.0443579283833734,-0.0243669882455286,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2021-05-19,-0.154575011444809,1.0104952892985597,2105525453.1866968,23.0976026968252,26.24099233071016,-0.8798534162060893,top_liquidation_02,0.0211273327243386,-0.0598247580698902,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2021-02-22,-0.0602357999239995,0.9356409450945612,1593669460.0556314,16.176005238926166,14.882762712003268,0.8887183607062804,top_liquidation_03,-0.1386266269910017,-0.1121256854612138,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2021-03-15,-0.0583402221460094,0.849653008219883,1382051770.3395252,11.292894712574856,12.562629218899884,1.353243774541242,top_liquidation_04,0.0354039128377809,-0.0807268495506683,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2025-10-10,-0.0748646664427852,0.3986490617444385,1184176426.9977555,2.596360723832571,4.880805224423511,-0.5539442165651899,top_liquidation_05,0.0202338468849152,-0.021280884055983,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2021-02-23,-0.101181428837263,1.0227338235727417,1125242356.4184017,13.022135476785776,11.160202690393564,1.025559847724528,top_liquidation_06,-0.0546633372891793,-0.0025561387919186,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2020-03-12,-0.4931821201796342,1.7910989457058073,1094699985.5948346,81.52642647091392,75.53415682744252,-0.9878433015764734,top_liquidation_07,0.1041540402962457,0.1836266322928814,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2025-11-14,-0.0503239941392408,0.4103558328935401,1072919163.9846264,3.2544772941853464,5.3989429437695104,-0.1966890459806898,top_liquidation_08,-0.0280786365401564,-0.068738662835047,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2021-01-11,-0.0743429082327828,0.7931160986149368,1053041673.315168,17.34752083790032,14.835425876409047,2.46273376077108,top_liquidation_09,0.0986575923020307,-0.1380033492097343,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2020-03-13,0.1487033739593162,1.8885989139152624,1028084563.3994992,138.92594964387536,116.1498114150112,-5.6883137386941405,top_liquidation_10,-0.10883362465227,0.1437229742741337,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2025-11-21,-0.0170651451432277,0.4357337205977745,974412721.8652534,3.068896920840775,5.643907141198825,0.7714242786978239,top_liquidation_11,0.0388314357087367,0.015721870609985,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
2026-02-05,-0.1504552977881452,0.6684808134050673,893240946.5417113,3.659196541571719,6.122228328692667,0.0833551232361616,top_liquidation_12,0.112451080505135,0.0910392375648392,+1 through +10 excludes the same-day liquidation signature,Same-day liquidation signature with separate post-event response; not evidence that liquidation initiated the move.
