date,btc_etf_intensity,btc_ret,abs_flow_intensity,rank_by_abs_flow,note
2024-02-09,0.0006075638019565302,0.04026284052776141,0.0006075638019565302,1,largest absolute same-day flow intensity; descriptive only
2024-10-30,0.0006075638019565302,-0.00530186118791498,0.0006075638019565302,2,largest absolute same-day flow intensity; descriptive only
2024-11-11,0.0006075638019565302,0.09301472341356055,0.0006075638019565302,3,largest absolute same-day flow intensity; descriptive only
2024-10-29,0.0006075638019565302,0.039123340828240316,0.0006075638019565302,4,largest absolute same-day flow intensity; descriptive only
2024-01-11,0.0006075638019565302,-0.006713718671205626,0.0006075638019565302,5,largest absolute same-day flow intensity; descriptive only
2024-06-04,0.0006075638019565302,0.0250636495178167,0.0006075638019565302,6,largest absolute same-day flow intensity; descriptive only
2024-03-12,0.0006075638019565302,-0.008999872621686222,0.0006075638019565302,7,largest absolute same-day flow intensity; descriptive only
2024-02-13,0.0006075638019565302,-0.0046152216326120765,0.0006075638019565302,8,largest absolute same-day flow intensity; descriptive only
2024-11-07,0.0006075638019565302,0.003458077878034871,0.0006075638019565302,9,largest absolute same-day flow intensity; descriptive only
2024-02-28,0.0006008314916381959,0.0909755256110838,0.0006008314916381959,10,largest absolute same-day flow intensity; descriptive only
