date,btc_etf_cumulative_flow_usd,eth_etf_cumulative_flow_usd,btc_mcap_lag1,eth_mcap_lag1,btc_cum_flow_to_lag_mcap,eth_cum_flow_to_lag_mcap
2021-04-09,0,0,1084842487380.16,240218587874.569,0,0
2021-04-10,0,0,1085462645193.52,238612810392.044,0,0
2021-04-11,0,0,1117059506292.42,246560985794.623,0,0
2021-04-12,0,0,1120706978918.47,248474216023.66,0,0
2021-04-13,0,0,1118346313558.33,247008491522.158,0,0
2021-04-14,0,0,1187656608113.19,265676082636.973,0,0
2021-04-15,0,0,1176007725602.2,281029630336.874,0,0
2021-04-16,0,0,1181196623257.77,290869963665.056,0,0
2021-04-17,0,0,1147363500338.63,280345607442.625,0,0
2021-04-18,0,0,1121962337392.41,268045235196.457,0,0
2021-04-19,0,0,1050833475106.57,258951781280.183,0,0
2021-04-20,0,0,1040307859941.64,250083264834.351,0,0
2021-04-21,0,0,1055388233445.67,269740534384.92,0,0
2021-04-22,0,0,1005348996067.47,272670030854.227,0,0
2021-04-23,0,0,966248521388.16,277500982778.225,0,0
2021-04-24,0,0,956184111314.764,274075830350.216,0,0
2021-04-25,0,0,936054988387.378,256309687135.416,0,0
2021-04-26,0,0,918055980981.843,268768548255.835,0,0
2021-04-27,0,0,1010211542489.36,293364142988.962,0,0
2021-04-28,0,0,1029108823743.3,308818657239.125,0,0
2021-04-29,0,0,1025979086806.09,318382098234.727,0,0
2021-04-30,0,0,1001576439742.02,319345362656.405,0,0
2021-05-01,0,0,1079363273866.97,321243480558.066,0,0
2021-05-02,0,0,1081239259608.29,341282947595.652,0,0
2021-05-03,0,0,1058500689188.46,341799335231.64,0,0
2021-05-04,0,0,1069321636056.69,397488704425.447,0,0
2021-05-05,0,0,995491596034.612,375480224368.275,0,0
2021-05-06,0,0,1075303590686.98,408752805342.059,0,0
2021-05-07,0,0,1055400785923.89,404640322678.611,0,0
2021-05-08,0,0,1072823386830.37,403602231953.325,0,0
2021-05-09,0,0,1102419210022.12,453764415296.157,0,0
2021-05-10,0,0,1090488465940.71,455312301777.991,0,0
2021-05-11,0,0,1044865308624.55,457829586539.932,0,0
2021-05-12,0,0,1061329752808.38,484389392764.812,0,0
2021-05-13,0,0,926579300208.381,443343396034.937,0,0
2021-05-14,0,0,929811733760.673,431432622289.853,0,0
2021-05-15,0,0,933499314348.714,473180033587.667,0,0
2021-05-16,0,0,875817758035.249,423498060366.579,0,0
2021-05-17,0,0,869604965512.47,415966247604.368,0,0
2021-05-18,0,0,814929071670.682,380900459447.363,0,0
2021-05-19,0,0,802380270780.604,391886886520.733,0,0
2021-05-20,0,0,687491444359.572,283641683760.478,0,0
2021-05-21,0,0,759741756027.418,321971875723.445,0,0
2021-05-22,0,0,698620442148.813,282757783337.989,0,0
2021-05-23,0,0,702250090477.657,266956629763.649,0,0
2021-05-24,0,0,649938061789.836,243836779942.64,0,0
2021-05-25,0,0,726969657462.576,307781978997.03,0,0
2021-05-26,0,0,718196766597.427,314540295726.062,0,0
2021-05-27,0,0,735110772803.133,335643815087.811,0,0
2021-05-28,0,0,721928131732.942,318863991844.366,0,0
2021-05-29,0,0,667882505932.724,280364106864.332,0,0
2021-05-30,0,0,647823731319.783,264728907385.314,0,0
2021-05-31,0,0,667193072157.306,277215841739.744,0,0
2021-06-01,0,0,697791594496.591,314635970632.202,0,0
2021-06-02,0,0,686885476057.458,306223474897.677,0,0
2021-06-03,0,0,703515631088.947,314601999578.311,0,0
2021-06-04,0,0,734831054912.717,332193253320.648,0,0
2021-06-05,0,0,690064303733.317,312926259449.082,0,0
2021-06-06,0,0,665364561151.867,305781375456.951,0,0
2021-06-07,0,0,670561679517.211,315468819815.404,0,0
2021-06-08,0,0,628721697686.347,301666394900.94,0,0
2021-06-09,0,0,625733315131.714,291947027583.768,0,0
2021-06-10,0,0,700475217690.722,303772519109.603,0,0
2021-06-11,0,0,687291645013.092,287694081985.147,0,0
2021-06-12,0,0,699342735061.157,274097226606.116,0,0
2021-06-13,0,0,666083391578.64,276046219514.272,0,0
2021-06-14,0,0,731018521584.231,292169562442.405,0,0
2021-06-15,0,0,759260257871.426,300594031852.884,0,0
2021-06-16,0,0,752333154824.779,296241719483.336,0,0
2021-06-17,0,0,718407056470.118,275753328433.017,0,0
2021-06-18,0,0,713739159201.82,276431160452.314,0,0
2021-06-19,0,0,671413195281.247,260337304688.471,0,0
2021-06-20,0,0,664930211584.688,252208933706.292,0,0
2021-06-21,0,0,667134999729.232,261425314937.134,0,0
2021-06-22,0,0,592601700900.891,219833676273.336,0,0
2021-06-23,0,0,609495828651.488,219163920543.388,0,0
2021-06-24,0,0,631283734194.864,229475588573.139,0,0
2021-06-25,0,0,649553801363.665,231895313864.663,0,0
2021-06-26,0,0,591909650040.954,210920207772.489,0,0
2021-06-27,0,0,605076011317.509,213353728651.624,0,0
2021-06-28,0,0,650759943752.065,231391985758.218,0,0
2021-06-29,0,0,646726951917.633,243149485503.197,0,0
2021-06-30,0,0,673188477612.716,252650740402.95,0,0
2021-07-01,0,0,657063770391.232,265541705759.02,0,0
2021-07-02,0,0,628219677881.179,245808716480.784,0,0
2021-07-03,0,0,633558853209.139,251494534868.792,0,0
2021-07-04,0,0,650100263221.516,259963513404.706,0,0
2021-07-05,0,0,661532158398.043,271117910408.356,0,0
2021-07-06,0,0,631667995349.684,256453562462.847,0,0
2021-07-07,0,0,641813542145.504,271234143906.251,0,0
2021-07-08,0,0,635100071233.215,270568631634.933,0,0
2021-07-09,0,0,616448268115.682,247141849060.057,0,0
2021-07-10,0,0,633721045707.92,250635633591.512,0,0
2021-07-11,0,0,628410346676.632,246589543485.966,0,0
2021-07-12,0,0,642425808899.889,250068648024.213,0,0
2021-07-13,0,0,620451893831.609,237306022510.643,0,0
2021-07-14,0,0,613869741180.999,226762930479.896,0,0
2021-07-15,0,0,615585225588.813,233099567137.594,0,0
2021-07-16,0,0,598016348896.868,224367924624.876,0,0
2021-07-17,0,0,589215783175.952,219492716343.785,0,0
2021-07-18,0,0,591744484898.371,222228476023.3,0,0
2021-07-19,0,0,596680672934.71,221383537750.048,0,0
2021-07-20,0,0,578677916336.462,212681398260.084,0,0
2021-07-21,0,0,559258095320.048,209012762105.266,0,0
2021-07-22,0,0,603065809719.585,233473654645.134,0,0
2021-07-23,0,0,606039267981.95,236916654352.343,0,0
2021-07-24,0,0,631387052781.857,248627447527.378,0,0
2021-07-25,0,0,643300354136.468,255808031993.673,0,0
2021-07-26,0,0,664523221336.2,256508426609.935,0,0
2021-07-27,0,0,698872931175.447,260748410903.604,0,0
2021-07-28,0,0,740912599362.156,269313279867.569,0,0
2021-07-29,0,0,751325344889.251,269379005515.809,0,0
2021-07-30,0,0,751412929288.059,279077907165.067,0,0
2021-07-31,0,0,792526060352.228,288403964033.589,0,0
2021-08-01,0,0,778762742327.704,296595983390.475,0,0
2021-08-02,0,0,748363848811.072,299418888453.171,0,0
2021-08-03,0,0,735139433066.85,305506918832.332,0,0
2021-08-04,0,0,717252225326.228,293883207976.392,0,0
2021-08-05,0,0,745902297142.606,319327891511.922,0,0
2021-08-06,0,0,767623912032.454,331471521726.193,0,0
2021-08-07,0,0,804803180025.063,339002062817.427,0,0
2021-08-08,0,0,837525062057.52,370499616807.901,0,0
2021-08-09,0,0,822813101808.101,353109827413.521,0,0
2021-08-10,0,0,869142074067.319,370681628891.023,0,0
2021-08-11,0,0,856310738895.174,368340980983.897,0,0
2021-08-12,0,0,855147036762.991,370693453498.923,0,0
2021-08-13,0,0,834367321088.166,357332809635.094,0,0
2021-08-14,0,0,898417132127.522,389787740019.922,0,0
2021-08-15,0,0,884868966350.234,383016363316.479,0,0
2021-08-16,0,0,883216233429.04,388283462287.596,0,0
2021-08-17,0,0,862632053436.778,369159869182.901,0,0
2021-08-18,0,0,839687409216.809,353298792655.174,0,0
2021-08-19,0,0,840234770025.701,353758766864.003,0,0
2021-08-20,0,0,878726375988.925,373618368364.086,0,0
2021-08-21,0,0,927328985897.074,385624093920.529,0,0
2021-08-22,0,0,918233015968.246,378582764687.277,0,0
2021-08-23,0,0,926120900545.571,380343386155.93,0,0
2021-08-24,0,0,930485392769.589,389976177388.044,0,0
2021-08-25,0,0,896325503348.816,372239095033.519,0,0
2021-08-26,0,0,920853257053.432,378929861526.776,0,0
2021-08-27,0,0,880739753100.844,363166691025.653,0,0
2021-08-28,0,0,922719063939.059,384489721803.661,0,0
2021-08-29,0,0,919828831287.984,381213913344.7,0,0
2021-08-30,0,0,917492108918.841,378736921995.046,0,0
2021-08-31,0,0,883750364185.056,379261430798.081,0,0
2021-09-01,0,0,885927717901.266,402813591595.196,0,0
2021-09-02,0,0,918259769470.175,449580490108.996,0,0
2021-09-03,0,0,926709078908.656,444784173617.206,0,0
2021-09-04,0,0,940450232603.779,462594986892.765,0,0
2021-09-05,0,0,939142908408.646,456479253149.373,0,0
2021-09-06,0,0,974066185238.158,464161633921.082,0,0
2021-09-07,0,0,990978588591.24,461317037099.663,0,0
2021-09-08,0,0,881863598242.307,403477160770.638,0,0
2021-09-09,0,0,866385173976.03,411007310977.362,0,0
2021-09-10,0,0,872873964500.443,402283459045.624,0,0
2021-09-11,0,0,843774866933.289,376924981977.593,0,0
2021-09-12,0,0,849881263969.477,383701883110.404,0,0
2021-09-13,0,0,865946880500.627,399923756046.5,0,0
2021-09-14,0,0,845697701540.787,385970562281.448,0,0
2021-09-15,0,0,886815367340.96,403630244345.469,0,0
2021-09-16,0,0,905989439093.638,424790157089.632,0,0
2021-09-17,0,0,898677619211.393,419355266295.613,0,0
2021-09-18,0,0,890179837921.236,399494618701.323,0,0
2021-09-19,0,0,909124137692.534,403785650301.409,0,0
2021-09-20,0,0,889258149126.245,391243214026.875,0,0
2021-09-21,0,0,809565805828.205,349890826798.01,0,0
2021-09-22,0,0,766715068030.762,325107162160.281,0,0
2021-09-23,0,0,820073565636.683,361830837048.298,0,0
2021-09-24,0,0,845005739337.716,370784201559.412,0,0
2021-09-25,0,0,806594308351.163,344538413094.189,0,0
2021-09-26,0,0,803843977527.063,343741863941.584,0,0
2021-09-27,0,0,813159465243.567,359991803257.256,0,0
2021-09-28,0,0,793897658055.927,344157302746.57,0,0
2021-09-29,0,0,772590247352.154,329939798628.345,0,0
2021-09-30,0,0,782003351223.495,335218082487.41,0,0
2021-10-01,0,0,825292007781.612,352897930503.691,0,0
2021-10-02,0,0,907094613988.879,389516163800.883,0,0
2021-10-03,0,0,897598944189.083,398644417788.191,0,0
2021-10-04,0,0,908304048551.99,402272821656.508,0,0
2021-10-05,0,0,927500116973.659,398443573362.762,0,0
2021-10-06,0,0,969900275093.681,413666896225.789,0,0
2021-10-07,0,0,1042404625252.37,420690194082.781,0,0
2021-10-08,0,0,1013617537731.62,422193953680.029,0,0
2021-10-09,0,0,1016527315804.32,419249297438.147,0,0
2021-10-10,0,0,1035576103855.16,420765457995.63,0,0
2021-10-11,0,0,1030304463164.28,401910171585.653,0,0
2021-10-12,0,0,1083185612190.58,416874340327.09,0,0
2021-10-13,0,0,1055163306149.44,410813594819.872,0,0
2021-10-14,0,0,1081094672104.59,424577267296.318,0,0
2021-10-15,0,0,1080827168232.45,446171286605.426,0,0
2021-10-16,0,0,1162187188395.06,455313233685.654,0,0
2021-10-17,0,0,1147275281092.1,450757301197.628,0,0
2021-10-18,0,0,1159605966327.11,452816651518.846,0,0
2021-10-19,0,0,1168911667356.59,440824262129.635,0,0
2021-10-20,0,0,1211785576177.95,456453137640.415,0,0
2021-10-21,0,0,1244459022964.08,489968746850.577,0,0
2021-10-22,0,0,1172632992265.24,477186400056.317,0,0
2021-10-23,0,0,1143933087990.38,467578440991.305,0,0
2021-10-24,0,0,1155519863190.66,490691306261.959,0,0
2021-10-25,0,0,1147365789890.99,480702563778.329,0,0
2021-10-26,0,0,1189349839257.84,496968779254.012,0,0
2021-10-27,0,0,1137422650864.16,486457569362.629,0,0
2021-10-28,0,0,1102213010942.43,462062859801.435,0,0
2021-10-29,0,0,1142736854340.68,504899550367.656,0,0
2021-10-30,0,0,1173943851063.32,520470039149.638,0,0
2021-10-31,0,0,1167153569945.12,509230821769.445,0,0
2021-11-01,0,0,1156862116789.42,505146720967.889,0,0
2021-11-02,0,0,1149478857616.5,508968502833.088,0,0
2021-11-03,0,0,1193308329859.5,540944643135.679,0,0
2021-11-04,0,0,1187033975591.65,542332957739.454,0,0
2021-11-05,0,0,1158939823590.67,534147823110.788,0,0
2021-11-06,0,0,1150693538227.98,527359350064.419,0,0
2021-11-07,0,0,1160766632205.01,532545443309.21,0,0
2021-11-08,0,0,1194482257510.84,543619549799.427,0,0
2021-11-09,0,0,1274540292481.05,566584988076.517,0,0
2021-11-10,0,0,1263229292038.03,557368546211.907,0,0
2021-11-11,0,0,1224669181339.84,545307853300.189,0,0
2021-11-12,0,0,1222854427220.06,556025164175.119,0,0
2021-11-13,0,0,1210308340236.46,549607801668.854,0,0
2021-11-14,0,0,1215196970577.34,547028749804.851,0,0
2021-11-15,0,0,1236368316573.48,544920174364.412,0,0
2021-11-16,0,0,1200338251288.54,537432467405.071,0,0
2021-11-17,0,0,1134226596180.05,495910360142.786,0,0
2021-11-18,0,0,1139444546493.59,505278556742.773,0,0
2021-11-19,0,0,1074357165130.06,471018252867.508,0,0
2021-11-20,0,0,1096975495126.76,506379095841.506,0,0
2021-11-21,0,0,1128085780190.33,520120082906.43,0,0
2021-11-22,0,0,1107798738303.13,502122103256.352,0,0
2021-11-23,0,0,1062696519153.08,481692773712.175,0,0
2021-11-24,0,0,1086836995580.26,511398949469.295,0,0
2021-11-25,0,0,1079273697690.02,503147887691.397,0,0
2021-11-26,0,0,1113967600992.94,533378509757.327,0,0
2021-11-27,0,0,1015448764725.11,476414152189.827,0,0
2021-11-28,0,0,1034203118599.64,482887047183.002,0,0
2021-11-29,0,0,1082707507775.56,506511260684.896,0,0
2021-11-30,0,0,1092024540079.97,524161318846.654,0,0
2021-12-01,0,0,1076405273968.08,545967872325.593,0,0
2021-12-02,0,0,1080864391222.8,540419076012.646,0,0
2021-12-03,0,0,1067661805010.13,532001299937.757,0,0
2021-12-04,0,0,1013261731098.91,497006208694.723,0,0
2021-12-05,0,0,929987426198.888,485890349260.501,0,0
2021-12-06,0,0,934552695607.757,495154941795.817,0,0
2021-12-07,0,0,954210464626.357,513048903672.628,0,0
2021-12-08,0,0,956748975020.442,508048635745.797,0,0
2021-12-09,0,0,954582142314.938,523404939534.474,0,0
2021-12-10,0,0,899012043569.985,484128088211.584,0,0
2021-12-11,0,0,891423277469.534,459720495010.065,0,0
2021-12-12,0,0,933923863792.446,482342287473.12,0,0
2021-12-13,0,0,946786523493.384,487273516571.385,0,0
2021-12-14,0,0,883223823129.304,446185997875.721,0,0
2021-12-15,0,0,913627340821.462,454999485084.922,0,0
2021-12-16,0,0,924204090636.605,474231296317.771,0,0
2021-12-17,0,0,900561746100.773,466802231466.829,0,0
2021-12-18,0,0,872435846959.643,457160217637.179,0,0
2021-12-19,0,0,885890567281.36,467310821464.721,0,0
2021-12-20,0,0,882790426389.62,463037540483.234,0,0
2021-12-21,0,0,887149070897.382,465472021521.512,0,0
2021-12-22,0,0,924809602064.762,473799232707.359,0,0
2021-12-23,0,0,919075214022.574,469639283919.175,0,0
2021-12-24,0,0,961481189998.448,485322451336.606,0,0
2021-12-25,0,0,961424194836.422,477838848693.15,0,0
2021-12-26,0,0,953676756095.408,483449891396.29,0,0
2021-12-27,0,0,960703815914.029,479765234129.981,0,0
2021-12-28,0,0,959209991340.501,476642314985.175,0,0
2021-12-29,0,0,899369131477.769,447726841652.156,0,0
2021-12-30,0,0,878929264083.43,428412386699.117,0,0
2021-12-31,0,0,891376399223.732,437859715512.138,0,0
2022-01-01,0,0,873882850638.978,433922631735.371,0,0
2022-01-02,0,0,902986286136.182,444582496987.344,0,0
2022-01-03,0,0,894834509349.57,452067097309.806,0,0
2022-01-04,0,0,878832771316.396,444587711947.222,0,0
2022-01-05,0,0,866987210225.615,446845173194.366,0,0
2022-01-06,0,0,822104311585.985,417900842842.395,0,0
2022-01-07,0,0,815154670287.562,402170956621.809,0,0
2022-01-08,0,0,786451950375.989,377622408248.578,0,0
2022-01-09,0,0,788818071931.994,363750843960.849,0,0
2022-01-10,0,0,792331074679.732,372114537028.747,0,0
2022-01-11,0,0,791572052329.634,364011146841.417,0,0
2022-01-12,0,0,808885772714.36,382569380744.721,0,0
2022-01-13,0,0,831295834365.909,398227226424.805,0,0
2022-01-14,0,0,805949204957.904,382782727572.174,0,0
2022-01-15,0,0,815531329237.432,390700471079.809,0,0
2022-01-16,0,0,815882724497.718,392880318857.263,0,0
2022-01-17,0,0,815828234144.032,395333358723.088,0,0
2022-01-18,0,0,799306329435.006,379101889479.912,0,0
2022-01-19,0,0,802146490905.237,373216386100.225,0,0
2022-01-20,0,0,789058997663.775,364242703461.178,0,0
2022-01-21,0,0,770351404978.961,354430992892.262,0,0
2022-01-22,0,0,690390859749.26,303327156306.248,0,0
2022-01-23,0,0,664291604822.014,284858557798.392,0,0
2022-01-24,0,0,686362789091.754,299772646504.06,0,0
2022-01-25,0,0,694788155525.797,288214627547.402,0,0
2022-01-26,0,0,700433947392.719,290546040997.47,0,0
2022-01-27,0,0,697659247319.023,291028919791.16,0,0
2022-01-28,0,0,704294879652.3,286408152226.02,0,0
2022-01-29,0,0,714881178454.204,300727273191.897,0,0
2022-01-30,0,0,723264569088.838,307331253710.545,0,0
2022-01-31,0,0,718177892245.271,307412306288.313,0,0
2022-02-01,0,0,729149543136.729,317608671627.129,0,0
2022-02-02,0,0,733547568639.946,329428793101.272,0,0
2022-02-03,0,0,699506797951.326,316772861400.41,0,0
2022-02-04,0,0,707528879508.324,318552265475.803,0,0
2022-02-05,0,0,788196820710.201,353955949082.743,0,0
2022-02-06,0,0,784832875689.612,356200169885.236,0,0
2022-02-07,0,0,803697444737.101,361171196567.797,0,0
2022-02-08,0,0,831428655026.646,371172654945.886,0,0
2022-02-09,0,0,835462363956.281,368516858385.472,0,0
2022-02-10,0,0,841829658875.389,383591047902.761,0,0
2022-02-11,0,0,825032788987.749,363293691922.06,0,0
2022-02-12,0,0,803614867993.63,346135178087.925,0,0
2022-02-13,0,0,800804647082.368,345132363699.195,0,0
2022-02-14,0,0,797614639896.386,339491708614.662,0,0
2022-02-15,0,0,806787570121.784,346417703215.002,0,0
2022-02-16,0,0,845126678403.366,376598841873.442,0,0
2022-02-17,0,0,832336220710.974,369323229438.491,0,0
2022-02-18,0,0,768717087252.667,342078189334.867,0,0
2022-02-19,0,0,758229687123.398,328749895550.311,0,0
2022-02-20,0,0,760538291466.62,326941389186.523,0,0
2022-02-21,0,0,728132738135.47,310130805774.62,0,0
2022-02-22,0,0,702334592633.975,303866004023.786,0,0
2022-02-23,0,0,725489448020.089,311950246209.105,0,0
2022-02-24,0,0,706985248965.352,305316638391.375,0,0
2022-02-25,0,0,727635209006.386,307352903035.257,0,0
2022-02-26,0,0,744350244371.137,327511900986.583,0,0
2022-02-27,0,0,741878306130.891,328687255639.532,0,0
2022-02-28,0,0,715526765387.467,309592259120.944,0,0
2022-03-01,0,0,819265890238.975,345764124636.321,0,0
2022-03-02,0,0,843090131709.597,352309535094.962,0,0
2022-03-03,0,0,833091812240.134,348892002661.851,0,0
2022-03-04,0,0,805827535646.66,335444548341.879,0,0
2022-03-05,0,0,743029579577.479,310404768252.254,0,0
2022-03-06,0,0,747798061633.285,315548334125.654,0,0
2022-03-07,0,0,729037954594.798,302002547903.569,0,0
2022-03-08,0,0,721165616924.926,295001436711.607,0,0
2022-03-09,0,0,735204649287.88,305075686187.419,0,0
2022-03-10,0,0,796247799602.846,323012241266.759,0,0
2022-03-11,0,0,748508067371.142,308809249766.346,0,0
2022-03-12,0,0,735226750329.038,302834026641.014,0,0
2022-03-13,0,0,736652465548.621,304252345097.855,0,0
2022-03-14,0,0,717260817423.144,298020956519.572,0,0
2022-03-15,0,0,753226784770.556,306846115790.719,0,0
2022-03-16,0,0,746060416474.04,310305199503.563,0,0
2022-03-17,0,0,780863830653.371,328796702340.919,0,0
2022-03-18,0,0,777303674415.23,333464284579.493,0,0
2022-03-19,0,0,793192767024.537,348399264007.087,0,0
2022-03-20,0,0,801789706253.722,349948540117.316,0,0
2022-03-21,0,0,783908862649.328,339325195001.198,0,0
2022-03-22,0,0,779016691989.218,342742246711.043,0,0
2022-03-23,0,0,804817567803.277,352190054320.51,0,0
2022-03-24,0,0,814715414485.153,360148721157.684,0,0
2022-03-25,0,0,835816124151.586,369010732142.631,0,0
2022-03-26,0,0,842025078651.247,368085952716.138,0,0
2022-03-27,0,0,845932648745.603,373180824586.887,0,0
2022-03-28,0,0,889904412125.597,391050105997.292,0,0
2022-03-29,0,0,895601021526.657,395495872381.742,0,0
2022-03-30,0,0,901452904184.419,403557468539.591,0,0
2022-03-31,0,0,894394175111.269,401798818263.721,0,0
2022-04-01,0,0,864947623390.232,389499676800.883,0,0
2022-04-02,0,0,879703518975.39,410157908067.936,0,0
2022-04-03,0,0,870793417818.543,408835215506.585,0,0
2022-04-04,0,0,881856865884.11,417997559931.555,0,0
2022-04-05,0,0,885476347110.054,417850354493.821,0,0
2022-04-06,0,0,864734160257.622,404452903711.678,0,0
2022-04-07,0,0,820565190671.304,376136538757.198,0,0
2022-04-08,0,0,825650844677.183,383128641901.878,0,0
2022-04-09,0,0,803222085291.665,379087145171.563,0,0
2022-04-10,0,0,812980149156.338,387004018321.276,0,0
2022-04-11,0,0,801682524269.505,380473947078.424,0,0
2022-04-12,0,0,751515191919.169,353881822820.276,0,0
2022-04-13,0,0,761941630811.906,359657965914.962,0,0
2022-04-14,0,0,782336941622.136,370447076069.221,0,0
2022-04-15,0,0,759414603387.314,358946057708.073,0,0
2022-04-16,0,0,770883794500.594,361145458870.379,0,0
2022-04-17,0,0,767904390679.579,363561364897.567,0,0
2022-04-18,0,0,754676872372.304,354991635542.721,0,0
2022-04-19,0,0,776045219810.873,363225078554.956,0,0
2022-04-20,0,0,789230321839.235,368727603374.121,0,0
2022-04-21,0,0,786741961456.331,365696331206.069,0,0
2022-04-22,0,0,770026906629.087,354745048226.242,0,0
2022-04-23,0,0,755231176184.146,352188910934.038,0,0
2022-04-24,0,0,750378951452.547,348755430514.31,0,0
2022-04-25,0,0,750613279428.126,347416883241.75,0,0
2022-04-26,0,0,769232109412.796,357637158242.656,0,0
2022-04-27,0,0,725006509281.632,334095843501.87,0,0
2022-04-28,0,0,746560345079.25,343664732295.79,0,0
2022-04-29,0,0,756151465942.506,349264841585.404,0,0
2022-04-30,0,0,734270303791.633,335083047453.285,0,0
2022-05-01,0,0,716109477593.278,324381303564.885,0,0
2022-05-02,0,0,732024373801.066,335896818484.644,0,0
2022-05-03,0,0,732852582901.874,339669377738.939,0,0
2022-05-04,0,0,717871282861.905,330671479801.098,0,0
2022-05-05,0,0,755099376035.551,349674038092.041,0,0
2022-05-06,0,0,695506400623.934,326798521994.289,0,0
2022-05-07,0,0,685226335960.394,320271119939.772,0,0
2022-05-08,0,0,675040319682.593,313508310253.576,0,0
2022-05-09,0,0,647906888039.765,299747596168.369,0,0
2022-05-10,0,0,572656850350.872,265226431312.17,0,0
2022-05-11,0,0,590261676319.845,278594770577.326,0,0
2022-05-12,0,0,551660806401.018,247124450111.31,0,0
2022-05-13,0,0,551305836501.664,232625962844.202,0,0
2022-05-14,0,0,556679574533.464,238714231336.8,0,0
2022-05-15,0,0,572074784294.119,244370409694.794,0,0
2022-05-16,0,0,595863026210.19,255107892902.459,0,0
2022-05-17,0,0,568224862861.739,240513363932.46,0,0
2022-05-18,0,0,579148530834.725,248621808191.033,0,0
2022-05-19,0,0,546100909353.56,227674879493.546,0,0
2022-05-20,0,0,577009567559.663,240339347497.048,0,0
2022-05-21,0,0,555483401045.003,233052942027.109,0,0
2022-05-22,0,0,560284467431.925,234993235103.075,0,0
2022-05-23,0,0,576688741188.386,243238810049.243,0,0
2022-05-24,0,0,553895762779.585,234814625709.241,0,0
2022-05-25,0,0,564257696108.563,235585323030.325,0,0
2022-05-26,0,0,562333155522.817,231288229638.91,0,0
2022-05-27,0,0,555734504039.407,213344756936.223,0,0
2022-05-28,0,0,544932131769.534,205675712072.969,0,0
2022-05-29,0,0,552785427399.32,213491379138.714,0,0
2022-05-30,0,0,561273487763.583,216097743159.629,0,0
2022-05-31,0,0,604528388029.097,238226641590.659,0,0
2022-06-01,0,0,606095297909.039,231556808240.579,0,0
2022-06-02,0,0,567860326027.51,216794495422.957,0,0
2022-06-03,0,0,580542457311.478,218742478894.703,0,0
2022-06-04,0,0,565495060397.886,211476313822.941,0,0
2022-06-05,0,0,568704811485.849,215028164254.054,0,0
2022-06-06,0,0,569817556469.794,215240893268.036,0,0
2022-06-07,0,0,597535517119.654,221665224868.615,0,0
2022-06-08,0,0,593269298575.835,216322926239.204,0,0
2022-06-09,0,0,575867024167.783,213814626276.582,0,0
2022-06-10,0,0,573458281992.756,213220777496.282,0,0
2022-06-11,0,0,554151089385.565,198210174546.643,0,0
2022-06-12,0,0,541294854770.73,182693038450.975,0,0
2022-06-13,0,0,506487894729.931,171087204686.582,0,0
2022-06-14,0,0,427995348780.468,144170793411.58,0,0
2022-06-15,0,0,421688931804.825,144153656191.989,0,0
2022-06-16,0,0,430099861114.084,147596880448.042,0,0
2022-06-17,0,0,388485396311.492,127375604340.381,0,0
2022-06-18,0,0,389812031303.625,129566874369.838,0,0
2022-06-19,0,0,361317323689.783,118641275252.715,0,0
2022-06-20,0,0,391840989215.819,134557195590.817,0,0
2022-06-21,0,0,391979652342.091,134583348000.293,0,0
2022-06-22,0,0,394832783565.67,134332040446.105,0,0
2022-06-23,0,0,380851981423.032,125266890488.061,0,0
2022-06-24,0,0,402462987384.521,136609345624.693,0,0
2022-06-25,0,0,404846505096.574,146234931589.73,0,0
2022-06-26,0,0,409663663784.159,148280902731.295,0,0
2022-06-27,0,0,401159249563.366,143021141810.553,0,0
2022-06-28,0,0,395298984791.77,142308115051.74,0,0
2022-06-29,0,0,386573698555.433,136567934595.448,0,0
2022-06-30,0,0,383475927136.287,131310145352.972,0,0
2022-07-01,0,0,380871081450.964,127867928575.209,0,0
2022-07-02,0,0,367421020397.104,126479958087.601,0,0
2022-07-03,0,0,366903170586.911,127375452566.315,0,0
2022-07-04,0,0,368357294540.086,128325850429.951,0,0
2022-07-05,0,0,385787844469.563,137456560249.029,0,0
2022-07-06,0,0,384708828292.251,135270158725.284,0,0
2022-07-07,0,0,392146362739.568,141762926631.988,0,0
2022-07-08,0,0,412483348337.358,147878180117.695,0,0
2022-07-09,0,0,412013918375.383,145133588094.848,0,0
2022-07-10,0,0,411973210027.846,145496691080.924,0,0
2022-07-11,0,0,398143728032.621,139734518114.62,0,0
2022-07-12,0,0,380871219424.581,131091042151.087,0,0
2022-07-13,0,0,368651173970.62,124149962679.838,0,0
2022-07-14,0,0,385995867473.653,133319407237.591,0,0
2022-07-15,0,0,392972081478.705,142769894263.786,0,0
2022-07-16,0,0,397644418817.024,147338485048.368,0,0
2022-07-17,0,0,404661482150.765,162286824794.564,0,0
2022-07-18,0,0,397092830261.958,160226228748.418,0,0
2022-07-19,0,0,428344566346.449,189283300091.62,0,0
2022-07-20,0,0,446813755717.502,184682568930.955,0,0
2022-07-21,0,0,443575877111.253,182250573535.115,0,0
2022-07-22,0,0,442206777789.582,188720430390.596,0,0
2022-07-23,0,0,433299995000.284,183938290905.345,0,0
2022-07-24,0,0,428841648996.392,185567532247.611,0,0
2022-07-25,0,0,431409171985.518,191472001344.517,0,0
2022-07-26,0,0,407112270075.696,172617931806.134,0,0
2022-07-27,0,0,406103076256.025,173688536650.675,0,0
2022-07-28,0,0,438669827229.669,196134600696.54,0,0
